"source","target","sectionlength"
"UKN4764","UKN1731","4.788"
"UKN2289","UKN7607","6.923"
"UKN2499","UKN2307","9.578"
"UKN7607","UKN7589","0.842"
"UKN1731","UKN4762","1.222"
"UKN1731","UKN5131","0.509"
"UKN7589","UKN2499","3.744"
"UKN2307","UKN4765","0.331"
"UKN1636","UKN5110","0.201"
"UKN1636","UKN2661","3.029"
"UKN1005","UKN1391","4.456"
"UKN2661","UKN2211","2.977"
"UKN3045","UKN3526","1.417"
"UKN3075","UKN1625","3.717"
"UKN1776","UKN7533","1.273"
"UKN7533","UKN3045","3.552"
"UKN2354","UKN4760","5.286"
"UKN2354","UKN4763","0.077"
"UKN2211","UKN7244","0.682"
"UKN1633","UKN1005","4.522"
"UKN3526","UKN7237","5.763"
"UKN7237","UKN1636","0.677"
"UKN1625","UKN2354","10.13"
"UKN4762","UKN1363","5.205"
"UKN1447","UKN1072","9.891"
"UKN1363","UKN1134","2.403"
"UKN4380","UKN4922","0.797"
"UKN1166","UKN1446","1.702"
"UKN1072","UKN4380","0.263"
"UKN2557","UKN1166","4.657"
"UKN1446","UKN1447","0.913"
"UKN1134","UKN2557","1.433"
"UKN4922","UKN2560","20.916"
"UKN2560","UKN4636","0.364"
"UKN2560","UKN7265","4.265"
"UKN2803","UKN5115","10.817"
"UKN1004","UKN5116","1.203"
"UKN2330","UKN5113","0.295"
"UKN2330","UKN3138","23.125"
"UKN3138","UKN2803","12.827"
"UKN5115","UKN1004","2.353"
"UKN7265","UKN2330","11.964"
"UKN1470","UKN8252","8.139"
"UKN1765","UKN1470","3.223"
"UKN7236","UKN7230","6.702"
"UKN7465","UKN2783","0.44"
"UKN1939","UKN7692","2.086"
"UKN7230","UKN1777","5.744"
"UKN7692","UKN5107","0.988"
"UKN2369","UKN7236","8.017"
"UKN7466","UKN4836","0.352"
"UKN2351","UKN1618","8.425"
"UKN1254","UKN2351","4.781"
"UKN1829","UKN7465","4.749"
"UKN5107","UKN1254","2.027"
"UKN1777","UKN7533","4.084"
"UKN1618","UKN7466","9.246"
"UKN4836","UKN1829","6.99"
"UKN2783","UKN2369","7.596"
"UKN7533","UKN1776","1.273"
"UKN1779","UKN1776","1.906"
"UKN1201","UKN7439","1.269"
"UKN7439","UKN7579","1.065"
"UKN4447","UKN1201","2.631"
"UKN3290","UKN4447","1.193"
"UKN1321","UKN1022","4.263"
"UKN1843","UKN1321","3.504"
"UKN2064","UKN3010","2.816"
"UKN3010","UKN1843","5.401"
"UKN2386","UKN7529","3.16"
"UKN3371","UKN2386","4.567"
"UKN1438","UKN1533","2.917"
"UKN2153","UKN7438","0.485"
"UKN7579","UKN2153","1.035"
"UKN1533","UKN2064","4.928"
"UKN7438","UKN1438","0.764"
"UKN1022","UKN3371","2.717"
"UKN7529","UKN7451","0.265"
"UKN7988","UKN4205","13.315"
"UKN8198","UKN8200","5.913"
"UKN4053","UKN8198","0.286"
"UKN4205","UKN4053","0.499"
"UKN8200","UKN4005","1.628"
"UKN4308","UKN4695","0.408"
"UKN7376","UKN4308","5.77"
"UKN7441","UKN3227","1.01"
"UKN2019","UKN1756","2.524"
"UKN1923","UKN1529","2.023"
"UKN1529","UKN1398","1.371"
"UKN3230","UKN2019","2.407"
"UKN3227","UKN1923","1.449"
"UKN7581","UKN7441","0.298"
"UKN1398","UKN3230","1.587"
"UKN4234","UKN2343","0.905"
"UKN3423","UKN5397","0.187"
"UKN3423","UKN2759","9.724"
"UKN8565","UKN2486","12.655"
"UKN2486","UKN5398","8.275"
"UKN2494","UKN5426","0.34"
"UKN2494","UKN8612","0.368"
"UKN5398","UKN2494","0.787"
"UKN8612","UKN3423","13.866"
"UKN4705","UKN8565","1.159"
"UKN2759","UKN5352","0.5"
"UKN2784","UKN1675","3.005"
"UKN3255","UKN1821","2.456"
"UKN1821","UKN2464","0.695"
"UKN2464","UKN2465","1.724"
"UKN1675","UKN2633","1.294"
"UKN4671","UKN2784","0.67"
"UKN2465","UKN1820","3.161"
"UKN2633","UKN3255","1.987"
"UKN1399","UKN1802","1.245"
"UKN8073","UKN1399","0.939"
"UKN1818","UKN4374","0.314"
"UKN4374","UKN1818","0.483"
"UKN7035","UKN4371","5.833"
"UKN5001","UKN4547","1.488"
"UKN4547","UKN4370","0.211"
"UKN4371","UKN5001","1.726"
"UKN2216","UKN8525","0.902"
"UKN1649","UKN2021","8.361"
"UKN1315","UKN1187","7.32"
"UKN8525","UKN3395","3.619"
"UKN3395","UKN3471","10.8"
"UKN4235","UKN8531","0.284"
"UKN1187","UKN2700","10.243"
"UKN2950","UKN4235","0.329"
"UKN2522","UKN3431","6.82"
"UKN2021","UKN1315","6.39"
"UKN8531","UKN1649","6.356"
"UKN3431","UKN2950","10.557"
"UKN2700","UKN2699","1.355"
"UKN3471","UKN2522","2.196"
"UKN5095","UKN7195","1.246"
"UKN4505","UKN1835","8.156"
"UKN1296","UKN4861","0.374"
"UKN1296","UKN4505","0.333"
"UKN2099","UKN1296","3.136"
"UKN1765","UKN2099","5.626"
"UKN3221","UKN2049","12.643"
"UKN1112","UKN3072","5.089"
"UKN5034","UKN1768","0.447"
"UKN3072","UKN3502","4.005"
"UKN5032","UKN5400","7.885"
"UKN1317","UKN4196","0.408"
"UKN2049","UKN5034","4.513"
"UKN3502","UKN5032","6.835"
"UKN3502","UKN5399","0.285"
"UKN2311","UKN1317","6.2"
"UKN4196","UKN3221","11.139"
"UKN2997","UKN2311","8.495"
"UKN4705","UKN2997","8.786"
"UKN1768","UKN1112","5.992"
"UKN4181","UKN4321","2.036"
"UKN4634","UKN4181","0.158"
"UKN4242","UKN4635","0.509"
"UKN4634","UKN4242","0.243"
"UKN4705","UKN8565","1.614"
"UKN4461","UKN5270","0.287"
"UKN1765","UKN5270","0.678"
"UKN1765","UKN4461","0.756"
"UKN5270","UKN5295","0.73"
"UKN4461","UKN5270","0.31"
"UKN2755","UKN7002","4.328"
"UKN7003","UKN2755","5.858"
"UKN7002","UKN2749","2.373"
"UKN2749","UKN7000","0.272"
"UKN7000","UKN2746","2.98"
"UKN2746","UKN1833","1.503"
"UKN1832","UKN5030","0.112"
"UKN1833","UKN1832","0.714"
"UKN1612","UKN7513","9.01"
"UKN1393","UKN2911","4.645"
"UKN2694","UKN1393","4.106"
"UKN2911","UKN1612","4.187"
"UKN4675","UKN2984","0.564"
"UKN4295","UKN1197","4.42"
"UKN1844","UKN2966","5.036"
"UKN2984","UKN2230","5.456"
"UKN1197","UKN1024","4.911"
"UKN1701","UKN4674","0.042"
"UKN1701","UKN8477","1.051"
"UKN1024","UKN1123","1.8"
"UKN3035","UKN4675","2.591"
"UKN2966","UKN1427","10.573"
"UKN8543","UKN1701","1.544"
"UKN1123","UKN3035","1.439"
"UKN2230","UKN8543","1.984"
"UKN1427","UKN4295","0.22"
"UKN1337","UKN1859","1.983"
"UKN8519","UKN4463","2.305"
"UKN8519","UKN1849","1.027"
"UKN3395","UKN1670","4.059"
"UKN3268","UKN8519","1.402"
"UKN1670","UKN3268","12.929"
"UKN4747","UKN4007","2.159"
"UKN8577","UKN4700","0.308"
"UKN2488","UKN3472","0.627"
"UKN7513","UKN7408","1.19"
"UKN7408","UKN2448","0.735"
"UKN2448","UKN7602","0.367"
"UKN7602","UKN1135","1.022"
"UKN2542","UKN1259","2.017"
"UKN1492","UKN2542","1.071"
"UKN2769","UKN1492","1.788"
"UKN1135","UKN2769","8.32"
"UKN1135","UKN5085","0.433"
"UKN1259","UKN5203","0.646"
"UKN1517","UKN1011","1.415"
"UKN1259","UKN7412","0.829"
"UKN2186","UKN2046","2.269"
"UKN1011","UKN2186","2.663"
"UKN2884","UKN1517","2.618"
"UKN2900","UKN7169","0.986"
"UKN2046","UKN7168","1.84"
"UKN7168","UKN2900","0.581"
"UKN7412","UKN2884","3.549"
"UKN1389","UKN7576","13.523"
"UKN7576","UKN7405","0.548"
"UKN7169","UKN1389","1.312"
"UKN7369","UKN7138","2.68"
"UKN7996","UKN8250","0.909"
"UKN8202","UKN7742","0.521"
"UKN8346","UKN2303","0.761"
"UKN2836","UKN3329","0.689"
"UKN2836","UKN1525","0.977"
"UKN4481","UKN4509","0.512"
"UKN4509","UKN7038","3.973"
"UKN4155","UKN8303","0.765"
"UKN7037","UKN7286","3.198"
"UKN5152","UKN4097","1.117"
"UKN1865","UKN1866","0.943"
"UKN1851","UKN2365","2.669"
"UKN8055","UKN3376","2.141"
"UKN2365","UKN8055","1.583"
"UKN3376","UKN4906","4.399"
"UKN1169","UKN2768","3.766"
"UKN1208","UKN2345","5.372"
"UKN1146","UKN8554","0.375"
"UKN3379","UKN2309","5.898"
"UKN4906","UKN1146","0.827"
"UKN3391","UKN3061","1.391"
"UKN3298","UKN3379","6.139"
"UKN8554","UKN3298","12.232"
"UKN2768","UKN1208","4.185"
"UKN2309","UKN1169","2.288"
"UKN1469","UKN3391","1.561"
"UKN2345","UKN1469","2.143"
"UKN3231","UKN3003","2.39"
"UKN3003","UKN4739","0.328"
"UKN3062","UKN3231","2.119"
"UKN3061","UKN3062","1.456"
"UKN1842","UKN1521","0.775"
"UKN7282","UKN5066","4.182"
"UKN7306","UKN7543","1.009"
"UKN8231","UKN8333","1.711"
"UKN8333","UKN8334","0.041"
"UKN8132","UKN8231","0.449"
"UKN7487","UKN4223","1.349"
"UKN7480","UKN7314","0.62"
"UKN2820","UKN2652","1.105"
"UKN2780","UKN7581","0.496"
"UKN1159","UKN4032","0.286"
"UKN7441","UKN2243","1.108"
"UKN2243","UKN2820","1.151"
"UKN7581","UKN7441","0.298"
"UKN2266","UKN2265","3.417"
"UKN1611","UKN2780","1.556"
"UKN4032","UKN1735","14.355"
"UKN2652","UKN1159","2.621"
"UKN7641","UKN1611","0.886"
"UKN1735","UKN3125","3.633"
"UKN3125","UKN2266","5.172"
"UKN1947","UKN1682","1.387"
"UKN8058","UKN8402","0.524"
"UKN8055","UKN8057","0.93"
"UKN7231","UKN7533","0.841"
"UKN5146","UKN7222","1.739"
"UKN7466","UKN4836","0.352"
"UKN4836","UKN7467","1.03"
"UKN1387","UKN1388","0.914"
"UKN1331","UKN2605","1.931"
"UKN2605","UKN1552","3.203"
"UKN1388","UKN1331","3.494"
"UKN7169","UKN1387","0.69"
"UKN7145","UKN7146","1.124"
"UKN7239","UKN5149","3.552"
"UKN2718","UKN7079","7.565"
"UKN1965","UKN8457","1.104"
"UKN7218","UKN7690","0.89"
"UKN7690","UKN4110","0.809"
"UKN7643","UKN2713","0.433"
"UKN4110","UKN7643","0.242"
"UKN2714","UKN1257","6.728"
"UKN1284","UKN1990","1.382"
"UKN3473","UKN2797","2.123"
"UKN1257","UKN2317","6.42"
"UKN1990","UKN1991","1.33"
"UKN2317","UKN3473","4.577"
"UKN7232","UKN1284","0.685"
"UKN1992","UKN1884","2.202"
"UKN2797","UKN7232","0.75"
"UKN1991","UKN1992","1.087"
"UKN1884","UKN1966","1.867"
"UKN2713","UKN2714","1.126"
"UKN7164","UKN7162","1.733"
"UKN8059","UKN8407","0.477"
"UKN7852","UKN7854","2.975"
"UKN2098","UKN3186","7.405"
"UKN3025","UKN4947","0.291"
"UKN3025","UKN7856","0.947"
"UKN7854","UKN1058","4.41"
"UKN2181","UKN5427","5.493"
"UKN1058","UKN2849","6.1"
"UKN7856","UKN2098","7.16"
"UKN3186","UKN2181","5.246"
"UKN2849","UKN3025","3.444"
"UKN1295","UKN8537","24.096"
"UKN1295","UKN5401","0.132"
"UKN5427","UKN1295","0.838"
"UKN3232","UKN3311","3.064"
"UKN2078","UKN4809","4.563"
"UKN4809","UKN3020","0.565"
"UKN8537","UKN3232","3.183"
"UKN3311","UKN2078","2.859"
"UKN4363","UKN4441","0.753"
"UKN7343","UKN3029","0.379"
"UKN2461","UKN3141","1.45"
"UKN3029","UKN4226","1.202"
"UKN1586","UKN2461","2.071"
"UKN2319","UKN2906","2.272"
"UKN2688","UKN1586","2.419"
"UKN2906","UKN2688","2.178"
"UKN4226","UKN5070","0.675"
"UKN5070","UKN2319","0.249"
"UKN4784","UKN8222","0.398"
"UKN8085","UKN1569","8.795"
"UKN4783","UKN4784","16.293"
"UKN1569","UKN4783","0.719"
"UKN2521","UKN4772","0.966"
"UKN2521","UKN5003","0.233"
"UKN8222","UKN2683","5.573"
"UKN4327","UKN4328","18.026"
"UKN4328","UKN2521","0.145"
"UKN2683","UKN4327","0.365"
"UKN8099","UKN4772","13.807"
"UKN8100","UKN4900","0.315"
"UKN4900","UKN8099","0.214"
"UKN4492","UKN8103","0.385"
"UKN4772","UKN4492","1.067"
"UKN4772","UKN8226","0.769"
"UKN8226","UKN4492","0.497"
"UKN8226","UKN8103","0.422"
"UKN2290","UKN2944","5.367"
"UKN1064","UKN4975","4.207"
"UKN2265","UKN7209","1.45"
"UKN2265","UKN5194","0.576"
"UKN4975","UKN1994","8.737"
"UKN4976","UKN2290","0.322"
"UKN2616","UKN4169","0.367"
"UKN1113","UKN7204","10.426"
"UKN1725","UKN1064","24.863"
"UKN4891","UKN1113","7.234"
"UKN1994","UKN7200","1.518"
"UKN4169","UKN4976","11.505"
"UKN2944","UKN7201","41.57"
"UKN7209","UKN4891","13.808"
"UKN7201","UKN1725","0.491"
"UKN7204","UKN2616","1.281"
"UKN2001","UKN3327","6.659"
"UKN3327","UKN8005","2.033"
"UKN8005","UKN1090","1.302"
"UKN2658","UKN1837","3.075"
"UKN1090","UKN8007","1.32"
"UKN2937","UKN1617","2.46"
"UKN1837","UKN1268","4.085"
"UKN1268","UKN2937","2.576"
"UKN8007","UKN2658","1.95"
"UKN1617","UKN5273","4.877"
"UKN8173","UKN1128","3.804"
"UKN1128","UKN2996","1.85"
"UKN7079","UKN4392","2.845"
"UKN4392","UKN4873","0.621"
"UKN7896","UKN5229","5.675"
"UKN5141","UKN4449","0.964"
"UKN5069","UKN5141","2.289"
"UKN2042","UKN5069","0.325"
"UKN4600","UKN8348","0.892"
"UKN5314","UKN4600","0.015"
"UKN4599","UKN8243","0.173"
"UKN8243","UKN5314","0.185"
"UKN1824","UKN2000","2.225"
"UKN1344","UKN1682","3.306"
"UKN2075","UKN1344","1.749"
"UKN1682","UKN7384","0.182"
"UKN1875","UKN2641","1.032"
"UKN1078","UKN1092","1.05"
"UKN2000","UKN5176","0.506"
"UKN2000","UKN7388","1.904"
"UKN1092","UKN1964","2.141"
"UKN7384","UKN2015","1.171"
"UKN1952","UKN2075","1.286"
"UKN2641","UKN1952","0.964"
"UKN7388","UKN1875","0.774"
"UKN1964","UKN1824","1.579"
"UKN1964","UKN4977","1.096"
"UKN8254","UKN8016","0.251"
"UKN3214","UKN2037","1.433"
"UKN7768","UKN3214","1.038"
"UKN8016","UKN7768","1.446"
"UKN2045","UKN1705","0.643"
"UKN8146","UKN3291","1.904"
"UKN2034","UKN1464","2.367"
"UKN1464","UKN4261","9.765"
"UKN4260","UKN2034","0.203"
"UKN2299","UKN3116","2.753"
"UKN4131","UKN4260","5.146"
"UKN2796","UKN4131","4.077"
"UKN3116","UKN7964","0.657"
"UKN4261","UKN2299","0.547"
"UKN5333","UKN2796","2.193"
"UKN7964","UKN2059","2.497"
"UKN7182","UKN1143","2.239"
"UKN1578","UKN1227","6.868"
"UKN1206","UKN2188","11.39"
"UKN4719","UKN8162","0.267"
"UKN5236","UKN1330","0.601"
"UKN1085","UKN2193","8.114"
"UKN1227","UKN1085","4.753"
"UKN1330","UKN1206","5.783"
"UKN5234","UKN4719","0.694"
"UKN1858","UKN2959","9.87"
"UKN1708","UKN2595","3.293"
"UKN2595","UKN5236","14.507"
"UKN2193","UKN1708","5.282"
"UKN8162","UKN7948","0.778"
"UKN7948","UKN1578","4.208"
"UKN2188","UKN1858","4.458"
"UKN7891","UKN7893","1.224"
"UKN7503","UKN7502","1.102"
"UKN4017","UKN4064","0.279"
"UKN4064","UKN4065","0.468"
"UKN4065","UKN5357","0.259"
"UKN4119","UKN4017","0.314"
"UKN1178","UKN4770","4.269"
"UKN1800","UKN4385","1.018"
"UKN4770","UKN2118","0.383"
"UKN2118","UKN3349","6.921"
"UKN3451","UKN1970","1.051"
"UKN4385","UKN1960","0.218"
"UKN1960","UKN1598","2.55"
"UKN4768","UKN1302","0.514"
"UKN1970","UKN1800","1.1"
"UKN1039","UKN4768","0.767"
"UKN1598","UKN1621","2.749"
"UKN3349","UKN4584","6.848"
"UKN1621","UKN1178","5.648"
"UKN2715","UKN3451","1.858"
"UKN1302","UKN2715","1.311"
"UKN4584","UKN3122","1.412"
"UKN7334","UKN7086","3.443"
"UKN8493","UKN2342","0.462"
"UKN2129","UKN3158","4.241"
"UKN2617","UKN3012","2.501"
"UKN5381","UKN2129","1.886"
"UKN1229","UKN1591","2.328"
"UKN2669","UKB1009","0.554"
"UKN1033","UKN1229","1.605"
"UKN8495","UKN8494","0.853"
"UKN3158","UKN8617","0.371"
"UKN2342","UKN2585","2.723"
"UKN4421","UKN1033","1.079"
"UKN1650","UKN5382","0.519"
"UKN1591","UKN8495","1.388"
"UKN2146","UKN8493","0.609"
"UKN3134","UKN1989","1.219"
"UKN1975","UKN5381","5.577"
"UKN1989","UKN3179","2.16"
"UKB1009","UKN1975","2.633"
"UKN8494","UKN1650","0.737"
"UKN3179","UKN2669","1.187"
"UKN2585","UKN2617","1.407"
"UKN3012","UKN4421","0.384"
"UKN5382","UKN3134","2.623"
"UKN2166","UKN5390","1.824"
"UKN3108","UKN2970","0.851"
"UKN2858","UKN3132","0.65"
"UKN3016","UKN1780","1.085"
"UKN3058","UKN3277","2.865"
"UKN3132","UKN3108","1.331"
"UKN3277","UKN3220","2.325"
"UKN8073","UKN3058","1.833"
"UKN2970","UKN1365","1.301"
"UKN8074","UKN1494","0.361"
"UKN3220","UKN8074","1.107"
"UKN3415","UKN3016","1.251"
"UKN2011","UKN2858","1.202"
"UKN1780","UKN8073","1.106"
"UKN1365","UKN3415","1.26"
"UKN7070","UKN7073","0.952"
"UKN3333","UKN2117","3.239"
"UKN4701","UKN2920","0.556"
"UKN2920","UKN3098","2.232"
"UKN3098","UKN3333","3.047"
"UKN7360","UKN7361","0.419"
"UKN2995","UKN2111","2.778"
"UKN3281","UKN3334","2.836"
"UKN3334","UKN2995","1.479"
"UKN2088","UKN7374","0.593"
"UKN8483","UKN2367","7.743"
"UKN1698","UKN1755","3.837"
"UKN2367","UKN1698","2.44"
"UKN7536","UKN2758","0.886"
"UKN2758","UKN5151","0.093"
"UKN2758","UKN7263","11.535"
"UKN1643","UKN2649","16.443"
"UKN1643","UKN4955","0.374"
"UKN1734","UKN2767","20.937"
"UKN4263","UKN1116","0.323"
"UKN1450","UKN4953","14.272"
"UKN4539","UKN1450","10.194"
"UKN4413","UKN2213","10.834"
"UKN1270","UKN1643","37.681"
"UKN2649","UKN2281","4.504"
"UKN7263","UKN1734","13.443"
"UKN2281","UKN4263","18.697"
"UKN2767","UKN1270","10.961"
"UKN4953","UKN4413","19.776"
"UKN1116","UKN4539","0.505"
"UKN2213","UKN5198","0.171"
"UKN4834","UKN5435","0.154"
"UKN1785","UKN2451","3.111"
"UKN2451","UKN2115","1.595"
"UKN1521","UKN1260","0.246"
"UKN1260","UKN1785","1.869"
"UKN2205","UKN4573","1.99"
"UKN4573","UKN2106","1.165"
"UKN4121","UKN3111","3.217"
"UKN3111","UKN2205","1.611"
"UKN7504","UKN2375","2.482"
"UKN2375","UKN2702","1.245"
"UKN1787","UKN4121","0.403"
"UKN2702","UKN1787","1.987"
"UKN2115","UKN3275","1.773"
"UKN4314","UKN7825","0.766"
"UKN4854","UKN4853","10.132"
"UKN4853","UKN4855","1.873"
"UKN4855","UKN4852","4.483"
"UKN7872","UKN4454","1.312"
"UKN4454","UKN4006","4.02"
"UKN4006","UKN4854","6.772"
"UKN3185","UKN5255","0.93"
"UKN4369","UKN7902","5.276"
"UKN8200","UKN2574","1.691"
"UKN4529","UKN4382","0.717"
"UKN7947","UKN4529","8.605"
"UKN4382","UKN4691","0.559"
"UKN4362","UKN7947","0.805"
"UKN7945","UKN4362","1.574"
"UKN8035","UKN8032","0.499"
"UKN8306","UKN8304","0.326"
"UKN8375","UKN8384","0.381"
"UKN8304","UKN8375","0.25"
"UKN8264","UKN4075","0.818"
"UKN4075","UKN7780","1.188"
"UKN7780","UKN8259","4.17"
"UKN7780","UKN8259","4.117"
"UKN2583","UKN1031","1.169"
"UKN1031","UKN7523","1.156"
"UKN1273","UKN2033","2.826"
"UKN2031","UKN7434","1.807"
"UKN7434","UKN7523","0.87"
"UKN2033","UKN2031","1.52"
"UKN2642","UKN1273","4.033"
"UKN4778","UKN4951","3.148"
"UKN4951","UKN4141","0.269"
"UKN7952","UKN4470","0.911"
"UKN1008","UKN4889","0.411"
"UKN1008","UKN4482","12.771"
"UKN1629","UKN7057","9.91"
"UKN7057","UKN4580","0.665"
"UKN7086","UKN4367","14.612"
"UKN4888","UKN4368","0.66"
"UKN2793","UKN4888","2.167"
"UKN4367","UKN1008","18.541"
"UKN4366","UKN1629","1.586"
"UKN4482","UKN2793","2.551"
"UKN4368","UKN4366","0.262"
"UKN7361","UKN4925","0.447"
"UKN5303","UKN7826","3.98"
"UKN5283","UKN5262","0.764"
"UKN2436","UKN5283","7.286"
"UKN7809","UKN2667","14.58"
"UKN7826","UKN7827","0.238"
"UKN7808","UKN7809","0.509"
"UKN2667","UKN2436","15.594"
"UKN2667","UKN5325","1.587"
"UKN4528","UKN5303","0.734"
"UKN5262","UKN4528","0.454"
"UKN1668","UKN7567","1.176"
"UKN4950","UKN2863","2.56"
"UKN7567","UKN2000","1.19"
"UKN2863","UKN1668","2.9"
"UKN5039","UKN7154","0.058"
"UKN4248","UKN5333","0.864"
"UKN3515","UKN4248","0.491"
"UKN3191","UKN2219","1.115"
"UKN1512","UKN4137","1.144"
"UKN2219","UKN2174","2.205"
"UKN2253","UKN8045","0.584"
"UKN1152","UKN1151","0.77"
"UKN8045","UKN1322","1.134"
"UKN1151","UKN1512","1.505"
"UKN8035","UKN8033","0.527"
"UKN4137","UKN2253","0.463"
"UKN1322","UKN3191","1.291"
"UKN2174","UKN8035","1.043"
"UKN7930","UKN8149","2.2"
"UKN5413","UKN2065","1.512"
"UKN2057","UKN8212","0.446"
"UKN1530","UKN4314","2.162"
"UKN7816","UKN1180","1.007"
"UKN3443","UKN7816","1.58"
"UKN4314","UKN2076","0.559"
"UKN3148","UKN3443","2.591"
"UKN1180","UKN1530","5.237"
"UKN3149","UKN3148","1.697"
"UKN7950","UKN7953","1.728"
"UKN7949","UKN7950","0.247"
"UKN8475","UKN8477","0.346"
"UKN3217","UKN3029","1.126"
"UKN7713","UKN1724","0.718"
"UKN7584","UKN7713","3.162"
"UKN5381","UKN4355","0.469"
"UKN4355","UKN4397","1.756"
"UKN4397","UKN4396","15.699"
"UKN7915","UKN7909","2.818"
"UKN1925","UKN8161","0.269"
"UKN1766","UKN2177","4.981"
"UKN2177","UKN3496","4.241"
"UKN8234","UKN7945","1.665"
"UKN5234","UKN8234","0.975"
"UKN4934","UKN2119","2.293"
"UKN2184","UKN5234","0.441"
"UKN5235","UKN8168","0.569"
"UKN5347","UKN1362","2.513"
"UKN1362","UKN1360","6.397"
"UKN3496","UKN5290","7.587"
"UKN2119","UKN1855","4.416"
"UKN7945","UKN4934","2.304"
"UKN1360","UKN1925","4.027"
"UKN8161","UKN1766","3.457"
"UKN1855","UKN5347","2.226"
"UKN5290","UKN5235","0.706"
"UKN8168","UKN2963","1.048"
"UKN7953","UKN4132","1.449"
"UKN2963","UKN7956","0.544"
"UKN7956","UKN7952","4.783"
"UKN7952","UKN7953","1.699"
"UKN5288","UKN3049","2.574"
"UKN3049","UKN2535","4.88"
"UKN4132","UKN5288","1.138"
"UKN2535","UKN1754","3.19"
"UKN1754","UKN1905","0.824"
"UKN1607","UKN5355","3.658"
"UKN5355","UKN2343","3.507"
"UKN1905","UKN1607","4.712"
"UKN7501","UKN7361","0.346"
"UKN1369","UKN3101","1.71"
"UKN1594","UKN7667","2.313"
"UKN1028","UKN1594","1.185"
"UKN2380","UKN5044","0.197"
"UKN3101","UKN1028","2.209"
"UKN5044","UKN1369","2.244"
"UKN2936","UKN2561","2.674"
"UKN2561","UKN7628","0.459"
"UKN7628","UKN2380","0.464"
"UKN2957","UKN3344","1.691"
"UKN1891","UKN1029","4.425"
"UKN1029","UKN2139","2.48"
"UKN2134","UKN1881","3.356"
"UKN2936","UKN1139","0.853"
"UKN1279","UKN2026","1.41"
"UKN1246","UKN3065","1.797"
"UKN3065","UKN5143","0.196"
"UKN2139","UKN1246","1.487"
"UKN1139","UKN7656","0.461"
"UKN2026","UKN2134","2.956"
"UKN1288","UKN7387","0.768"
"UKN7656","UKN1289","0.668"
"UKN1881","UKN1891","1.373"
"UKN3344","UKN1279","1.824"
"UKN7387","UKN2957","0.842"
"UKN1289","UKN1288","0.669"
"UKN7454","UKN7453","0.389"
"UKN4819","UKN4149","0.66"
"UKN4149","UKN5331","0.28"
"UKN7244","UKN4440","0.663"
"UKN2524","UKN1381","2.225"
"UKN8172","UKN8173","3.783"
"UKN2002","UKN2524","2.236"
"UKN8173","UKN2002","1.339"
"UKN1381","UKN1207","3.653"
"UKN1207","UKN2203","1.524"
"UKN7398","UKN7399","1.224"
"UKN7911","UKN8145","0.938"
"UKN7060","UKN7491","1.605"
"UKN8444","UKN8445","0.284"
"UKN8445","UKN8457","0.821"
"UKN5306","UKN4680","3.768"
"UKN4990","UKN4375","0.789"
"UKN1264","UKN1265","1.078"
"UKN2578","UKN2466","4.17"
"UKN4339","UKN2578","4.503"
"UKN1066","UKN3080","2.712"
"UKN2466","UKN1066","1.956"
"UKN3076","UKN1264","1.218"
"UKN3080","UKN3076","2.974"
"UKN7424","UKN7421","8.539"
"UKN4302","UKN1048","0.715"
"UKN2259","UKN4302","3.082"
"UKN1048","UKN1596","9.684"
"UKN8375","UKN8384","0.203"
"UKN4931","UKN2048","1.46"
"UKN4931","UKN3440","0.437"
"UKN1602","UKN2276","1.132"
"UKN2642","UKN7712","0.52"
"UKN2293","UKN1390","2.329"
"UKN7712","UKN2293","1.728"
"UKN7640","UKN1463","0.686"
"UKN1390","UKN1602","1.555"
"UKN2276","UKN7640","0.317"
"UKN4792","UKN5266","0.258"
"UKN5346","UKN4792","0.416"
"UKN5266","UKN4106","0.981"
"UKN8002","UKN2773","5.816"
"UKN2773","UKN1565","4.629"
"UKN2356","UKN8575","0.603"
"UKN1565","UKN2356","4.171"
"UKN8575","UKN8574","1.068"
"UKN8473","UKN2035","0.8"
"UKN1949","UKN1220","7.201"
"UKN2777","UKN8473","3.099"
"UKN1220","UKN2777","6.342"
"UKN2035","UKN1761","3.013"
"UKN8574","UKN1949","3.185"
"UKN8366","UKN5217","3.849"
"UKN5164","UKN5026","0.808"
"UKN7199","UKN7420","2.966"
"UKN7420","UKN4195","2.938"
"UKN7470","UKN4079","5.767"
"UKN5150","UKN7247","13.98"
"UKN4079","UKN5150","3.095"
"UKN7247","UKN7253","2.095"
"UKN7204","UKN7203","1.085"
"UKN5221","UKN4879","5.298"
"UKN4190","UKN4267","0.418"
"UKN4880","UKN5221","2.86"
"UKN4118","UKN8105","3.715"
"UKN4879","UKN4118","12.574"
"UKN8105","UKN8227","0.711"
"UKN4267","UKN4880","1.943"
"UKN5219","UKN4190","19.567"
"UKN8294","UKN7915","14.587"
"UKN7915","UKN8286","1.674"
"UKN2303","UKN8294","0.943"
"UKN1730","UKN2770","1.84"
"UKN1719","UKN2306","6.366"
"UKN2770","UKN1719","2.323"
"UKN1014","UKN3150","8.763"
"UKN3150","UKN1110","3.779"
"UKN2422","UKN1012","6.894"
"UKN3157","UKN1730","6.291"
"UKN1110","UKN3157","8.005"
"UKN1012","UKN1013","10.341"
"UKN1915","UKN2422","8.657"
