"source","target","trackspeed"
"DE0BHER","DE0BTHF","100.0"
"DE0BJUN","DE0BBEU","100.0"
"DE0BPLA","DE0BGSS","80.0"
"DE0BSAL","DE0BPLA","90.0"
"DE0BSKR","DE0BSGR","80.0"
"DE0BSTO","DE00BFA","80.0"
"DE0BTHF","DE0BSKR","100.0"
"DE0BWED","DE00BGB","90.0"
"DE0BWES","DE0BJUN","80.0"
"DE98139","DE0BSAL","90.0"
"DE98141","DE00BNK","100.0"
"DEBWKRR","DE00BMN","80.0"
"DE00BGD","DE98171","80.0"
"DE98296","DE0BHSL","90.0"
"DE000HF","DE95595","200.0"
"DE000LS","DE0LMGN","160.0"
"DE00BWD","DE0BSPD","160.0"
"DE00HGI","DE0HLFG","200.0"
"DE00LBM","DE00LRW","120.0"
"DE00LGA","DE00LSK","120.0"
"DE00LJV","DE00LGA","120.0"
"DE00LMT","DE98326","120.0"
"DE00LNG","DE0LGBZ","120.0"
"DE00LOE","DE98325","120.0"
"DE00LRW","DE0LGWU","120.0"
"DE00LSH","DE0LHMT","120.0"
"DE00LSK","DE0LMST","120.0"
"DE00LSM","DE00LSH","120.0"
"DE00LUS","DE00LJV","120.0"
"DE00LVG","DE00LUS","120.0"
"DE0BETN","DE0BWUR","160.0"
"DE0BJUF","DE00BWD","160.0"
"DE0BMOA","DE0BJUF","160.0"
"DE0BWUR","DE98311","160.0"
"DE0BWUS","DE00LNG","120.0"
"DE0HCAL","DE00HGI","200.0"
"DE0HDEH","DE0HDOG","200.0"
"DE0HDOG","DE0HIMS","200.0"
"DE0HIMS","DE95411","200.0"
"DE0HLFG","DE0HMRS","200.0"
"DE0HMRS","DE0HDEH","200.0"
"DE0HVOR","DE0HWOB","250.0"
"DE0HWOB","DE000HF","200.0"
"DE0LBIN","DE000LS","160.0"
"DE0LGBZ","DE0LRIK","120.0"
"DE0LGWU","DE00LSM","120.0"
"DE0LHMT","DE0LBIN","160.0"
"DE0LMGA","DE00LVG","160.0"
"DE0LMGN","DE0LMGA","160.0"
"DE0LMST","DE00LMT","120.0"
"DE95595","DE0HCAL","200.0"
"DE98311","DE0BWUS","160.0"
"DE98314","DE0BMOA","160.0"
"DE98325","DE0HVOR","250.0"
"DE98326","DE00LOE","120.0"
"DE0BWPS","DE0BWPO","80.0"
"DE00BGH","DEBGH M","120.0"
"DE0BASC","DE0BFHS","160.0"
"DE0BDDF","DEBAG W","160.0"
"DE0BFHS","DEBGK S","120.0"
"DE0BGHO","DE0BDDF","160.0"
"DE0BSTH","DE00BGH","120.0"
"DE0BWDH","DE00BEG","120.0"
"DE98369","DE0BSTH","120.0"
"DEBAG O","DE0BASC","160.0"
"DEBGH M","DE0BGHO","120.0"
"DEBGK N","DE0BWDH","120.0"
"DE00BGH","DEBGH M","60.0"
"DEBGH M","DE0BGSB","60.0"
"DE000BV","DE00BPA","160.0"
"DE000DG","DE98475","80.0"
"DE00BBG","DE00BSP","120.0"
"DE00BBW","DE0BSWP","100.0"
"DE00BCL","DE0DGIB","120.0"
"DE00BCS","DE00BNH","120.0"
"DE00BGA","DE98477","120.0"
"DE00BHB","DE00BOD","160.0"
"DE00BHR","DE00BMH","120.0"
"DE00BKW","DE00BZS","160.0"
"DE00BLB","DE00BLN","160.0"
"DE00BLN","DE0BRAD","160.0"
"DE00BLU","DE00BLB","160.0"
"DE00BMH","DE0BKOD","120.0"
"DE00BNH","DE00BBG","120.0"
"DE00BOD","DE0BBRA","160.0"
"DE00BPA","DE0BKOW","160.0"
"DE00BRI","DE0BHAH","120.0"
"DE00BSP","DE0BGRA","120.0"
"DE00BUD","DE98473","120.0"
"DE00BWW","DE0BWKL","120.0"
"DE00BZS","DE0BBST","160.0"
"DE0BBDS","DE00BKW","120.0"
"DE0BBRA","DE0BSCH","160.0"
"DE0BBST","DE0BTPI","160.0"
"DE0BCSB","DE98472","120.0"
"DE0BGRA","DE98476","120.0"
"DE0BHAH","DE00BUD","120.0"
"DE0BKOW","DE0BCSB","160.0"
"DE0BRAD","DE000BV","160.0"
"DE0BSAD","DEBGK W","100.0"
"DE0BSCH","DE00BLU","160.0"
"DE0BSFE","DE00BWW","120.0"
"DE0BSWP","DE0BSAD","100.0"
"DE0BTPI","DE00BHB","160.0"
"DE0BVTW","DE00BBW","100.0"
"DE0BWKL","DE00BRI","120.0"
"DE0DGIB","DE000DG","80.0"
"DE98466","DE00BGA","100.0"
"DE98472","DE00BCS","100.0"
"DE98473","DE00BHR","120.0"
"DE98476","DE0BSFE","120.0"
"DE98477","DE0BBDS","120.0"
"DE00BOG","DE98228","80.0"
"DE00BCO","DE00BGU","120.0"
"DE00BFP","DE0BFIK","120.0"
"DE00BFS","DE0BHGB","160.0"
"DE00BHF","DE98206","120.0"
"DE00BJF","DE0BPIL","160.0"
"DE00BKP","DE0BRDF","160.0"
"DE00BNZ","DE00BWZ","120.0"
"DE00BOG","DE0BSST","120.0"
"DE00BWZ","DE00BCO","120.0"
"DE0BAWS","DE98500","120.0"
"DE0BBKR","DE0BBSN","160.0"
"DE0BBSN","DE00BJF","160.0"
"DE0BEHS","DE00BNZ","120.0"
"DE0BERK","DE00BFS","160.0"
"DE0BFIH","DE0BWSU","120.0"
"DE0BFIK","DE0BFIH","120.0"
"DE0BFRS","DE00BFP","160.0"
"DE0BFUW","DE0BBKR","160.0"
"DE0BHGB","DE98497","160.0"
"DE0BPIL","DE0BFRS","160.0"
"DE0BRDF","DE0BERK","160.0"
"DE0BRGB","DE00BOG","120.0"
"DE0BSST","DE00BKP","120.0"
"DE0BWSU","DE0BAWS","120.0"
"DE0BZIL","DE0BEHS","120.0"
"DE98206","DE0BRGB","120.0"
"DE98497","DE0BFUW","160.0"
"DE98502","DE0BZIL","120.0"
"DE0BSLO","DE0BSOE","100.0"
"DE0BSOE","DE00BFP","100.0"
"DE0BWRA","DE0BWRO","60.0"
"DE0BWRA","DE0BWRO","100.0"
"DE0BWRO","DE0BSLO","100.0"
"DE00DCF","DE98542","100.0"
"DE0BCSB","DE98559","60.0"
"DE0BCSF","DE98561","60.0"
"DE98559","DE00BCS","60.0"
"DE00BGU","EU00052","80.0"
"DE00BGU","EU00052","80.0"
"DE98568","DE00BGU","60.0"
"DE00DKH","DE0DPSC","50.0"
"DE00DNE","DE0DKRU","60.0"
"DE00DRD","DE00DSA","50.0"
"DE00DUD","DE0DMDF","50.0"
"DE00DWT","DE0DNKO","120.0"
"DE0DAMH","DE00DUD","60.0"
"DE0DKRU","DE0DSEB","60.0"
"DE0DMDF","DE00DKH","50.0"
"DE0DNEG","DE00DNE","60.0"
"DE0DNKO","DE0DNKW","110.0"
"DE0DNKW","DE0DNKG","90.0"
"DE0DPSC","DE00DRD","50.0"
"DE0DSEB","DE0DAMH","60.0"
"DE98611","DE00DWT","100.0"
"DE000BT","DEYBBPO","140.0"
"DE0BMZD","DE0BSDO","140.0"
"DE0BSDO","DE0BWDF","140.0"
"DE0BWDF","DE000BT","140.0"
"DEYBBMZ","DE0BMZD","140.0"
"DE00BFR","DE00BPW","160.0"
"DE00BPW","DEYLLEW","160.0"
"DE00DGB","DE98655","160.0"
"DE00DKE","DE0DSTT","100.0"
"DE00DNI","DE0DRBN","100.0"
"DE00DWE","DE0DKOT","160.0"
"DE00DZT","DE00BFR","160.0"
"DE0DRBA","DE00DAZ","160.0"
"DE0DRBN","DE0DRBA","100.0"
"DE000DF","DE98657","90.0"
"DE00DAZ","DE00DWE","160.0"
"DE00DCB","DE00DNI","100.0"
"DE00DCT","DE00DKE","100.0"
"DE0DKOT","DE00DGB","160.0"
"DE0DSTT","DE00DCB","100.0"
"DE98655","DE00DZT","160.0"
"DE98657","DE00DCT","90.0"
"DE98655","DE00DGC","40.0"
"DE00BBO","DE00BNP","120.0"
"DE00BBS","DE00BSN","100.0"
"DE00BDR","DE00BLE","120.0"
"DE00BLE","DE0BCSS","120.0"
"DE00BLW","DE0BORT","100.0"
"DE00BMR","DE0BHEL","100.0"
"DE00BMX","DE00BMR","100.0"
"DE00BNP","DE00BDR","120.0"
"DE00BRU","DE0BSRO","100.0"
"DE00BSN","DE0BSEO","100.0"
"DE00DGC","DE00BLW","100.0"
"DE0BCSS","DE98560","120.0"
"DE0BFAU","DE0BFPN","100.0"
"DE0BFPN","DE0BFFS","100.0"
"DE0BGRU","DE00BMX","100.0"
"DE0BHEL","DE0BFAU","100.0"
"DE0BORT","DE00BRU","100.0"
"DE0BSEO","DE00BBO","100.0"
"DE0BSRO","DE00BBS","100.0"
"DE98560","DE00BCS","120.0"
"DE000DR","DEDR  V","40.0"
"DE00DDE","DE00DLM","100.0"
"DE00DER","DE00DMW","100.0"
"DE00DLM","DE0DSTI","100.0"
"DE00DMW","DE0DAMD","100.0"
"DE00DOF","DE0DOBL","100.0"
"DE00DOU","DE0DZSC","120.0"
"DE00DWA","DE0DSKH","100.0"
"DE0DAMD","DE00DOF","100.0"
"DE0DCKI","DE000DC","100.0"
"DE0DOBL","DE0DCKI","100.0"
"DE0DSKH","DE00DER","100.0"
"DE0DSRH","DE0DSTU","140.0"
"DE0DSTI","DE00DWA","100.0"
"DE0DSTU","DE00DOU","140.0"
"DE0DZSC","DE00DDE","140.0"
"DEDR  V","DE0DSRH","140.0"
"DE000DA","DE00DPL","70.0"
"DE00DCC","DE0DCSI","120.0"
"DE00DCM","DE00DCK","120.0"
"DE00DFH","DE0DHGW","120.0"
"DE00DFL","DE00DNR","120.0"
"DE00DFR","DE0DKMA","120.0"
"DE00DGN","DE00DWD","120.0"
"DE00DKC","DE0DNBO","120.0"
"DE00DMH","DE00DFR","100.0"
"DE00DOH","DE0DZWP","120.0"
"DE00DOR","DE0DFUS","120.0"
"DE00DTH","DE00DKR","110.0"
"DE0DCSI","DE00DGN","120.0"
"DE0DFRS","DE00DOR","120.0"
"DE0DGLS","DE00DML","120.0"
"DE0DKMA","DE0DFRS","120.0"
"DE00AFR","EU00059","100.0"
"DE00AFW","DE00AFR","90.0"
"DE00AMR","DE95023","60.0"
"DE00AMR","DE0AMRO","60.0"
"DE0AMRO","DE0AKSS","60.0"
"DE00ABF","DE00AVF","60.0"
"DE00ADB","DE95088","40.0"
"DE00ADL","DE00ABF","60.0"
"DE00AGH","DE0ANEZ","60.0"
"DE00AHZ","DE00ALE","60.0"
"DE00ALE","DE00AGH","60.0"
"DE00AVF","DE00AWE","60.0"
"DE00AWE","DE0ALBG","60.0"
"DE0ANEZ","DE00ADL","60.0"
"DE95088","DE00AHZ","60.0"
"DE00ARH","DE00AWI","200.0"
"DE00AWI","DE0AASN","200.0"
"DE0AASN","DE0ASTE","200.0"
"DE0ABAW","DE00ARH","200.0"
"DE0ALBG","DE0ABAW","200.0"
"DE00AHA","DE95092","80.0"
"DE0AHOE","DE0AWRT","80.0"
"DE0AWRT","DE00AHA","80.0"
"DE95092","DE00ATG","40.0"
"DE95092","DE00ATG","60.0"
"DE95111","DEAAS O","80.0"
"DEAAS O","DE0ABAF","80.0"
"DE00AFB","DE0AHPS","90.0"
"DE00AOH","DE00AFB","90.0"
"DE0ABAF","DE00AOH","90.0"
"DE0AHPS","DE000AB","90.0"
"DEAAS O","DE95120","40.0"
"DE0ABAG","DE0AHOR","80.0"
"DE0AHOR","DE95127","80.0"
"DE0ALOF","DE0ABAG","80.0"
"DE95121","DE0ALOF","80.0"
"DE000AH","DE95131","60.0"
"DE0AALH","DE0ANTB","100.0"
"DEABG S","DE0ARBK","100.0"
"DE00AHS","DEABTSB","60.0"
"DE00AML","DE0AALH","100.0"
"DE00ATK","DE0ABWM","100.0"
"DE0ABWM","DE00AML","100.0"
"DE0ANTB","DEABG S","100.0"
"DE0ARBK","DE0AWLF","100.0"
"DE0AROP","DE00ATK","100.0"
"DE0AWLF","DE00AAH","100.0"
"DE95131","DE00AHS","60.0"
"DEABTSB","DE0AROP","90.0"
"DE0ASTG","DE00AST","60.0"
"DE95181","DE0ACVG","20.0"
"DE0HHAT","DE0HVAH","100.0"
"DE00HBN","DE95250","120.0"
"DE00HBN","DE95250","160.0"
"DE0HHEI","DE95251","160.0"
"DE0HHOY","DE000HD","160.0"
"DE000HD","DE0HHEI","160.0"
"DE0HBHB","DE0HSCB","160.0"
"DE0HHMG","DE0HWUE","160.0"
"DE00NHR","DE0NPOM","100.0"
"DE00NFT","DE0NFTM","100.0"
"DE0NADW","DE00NAD","100.0"
"DE0NFTM","DE0NWKH","100.0"
"DE0NLHM","DE0NADW","100.0"
"DE0NWKH","DE0NLHM","100.0"
"DE0MKIG","DE00MIN","300.0"
"DE0NALB","DE0MKIG","300.0"
"DE0NRWD","DE0NALB","300.0"
"DE98082","DE0NHMA","60.0"
"DE98084","DE0NNEH","50.0"
"DE00NNR","DE0NNEI","100.0"
"DE00NNR","DE0NNLW","80.0"
"DE00NNR","DE0NNLW","80.0"
"DE0NNLW","DE00NND","80.0"
"DENNR B","DENNR E","80.0"
"DE00BBU","DE0BRGT","90.0"
"DE0BAGL","DE0BGBA","100.0"
"DE0BFLH","DE0BWAF","100.0"
"DE0BGBA","DE0BFLH","100.0"
"DE0BGKR","DE0BAGL","100.0"
"DE0BWAF","DE0BFBB","100.0"
"DE0BBOS","DE98139","70.0"
"DE0BWED","DE0BHBT","100.0"
"DE0BAHU","DE0BGGS","60.0"
"DE0BGGS","DE0BJLB","80.0"
"DE0BORS","DEBFSTT","50.0"
"DEBFSTT","DE0BTOR","50.0"
"DEYBBNB","DE00BNB","50.0"
"DE00BNB","DE0BORS","50.0"
"DE0BJLB","DE0BSGV","100.0"
"DE0BPOP","DE0BAHU","40.0"
"DE0BTOR","DE0BPOP","50.0"
"DE0BATS","DE98162","80.0"
"DE0BPRS","DE0BATS","100.0"
"DE0BSKV","DE0BPRS","100.0"
"DE0BYOR","DE0BSKV","100.0"
"DEYBBYO","DE0BYOR","60.0"
"DE0BLIS","DE0BTLS","100.0"
"DE98174","DE00BBW","80.0"
"DE00LHW","DE0LHSS","100.0"
"DE0LHSS","DE0LSUE","100.0"
"DE0LSUE","DELSUEA","100.0"
"DE000LH","DE0LHME","120.0"
"DE00LDI","DE0LGOH","120.0"
"DE0LGOH","DE0LGOS","120.0"
"DE0LHME","DE00LDI","120.0"
"DE0BAKO","DEYBBAK","120.0"
"DE0BHSH","DE0BAKO","120.0"
"DEYBBIK","DE0BHSH","120.0"
"DE00BLO","DEBBIKW","100.0"
"DE0BBKN","DE0BAHR","100.0"
"DE98209","DE0BBKN","60.0"
"DE0BHGM","DE0BSTR","80.0"
"DE0BSTR","DE0BSTS","80.0"
"DE0BSTS","DE0BSTN","80.0"
"DE98122","DE0BHGM","80.0"
"DE0BBKB","DE98258","100.0"
"DE98258","DE0BAKW","100.0"
"DE98275","DE0BSFW","100.0"
"DE0BHND","DE0BHDW","60.0"
"DE0BWUR","DE98312","80.0"
"DE00BHF","DE0BALE","60.0"
"DE00BLS","DE0BZOO","60.0"
"DE0BALE","DE0BFRI","60.0"
"DE0BCHB","DE98300","140.0"
"DE0BFRI","DE00BLS","60.0"
"DE0BZOO","DE0BCHB","100.0"
"DE0BAWP","DE0BNES","120.0"
"DE0BNES","DE98365","120.0"
"DE98200","DE0BAWP","120.0"
"DE98372","DE0BLIA","100.0"
"DE0BACO","DE0BBDW","120.0"
"DE0BASS","DE0BFBI","120.0"
"DE0BBDW","DE0BBDS","120.0"
"DE0BFBI","DE0BACO","120.0"
"DEBAG O","DE0BASS","120.0"
"DEYBBZD","DE00BWS","80.0"
"DE98560","DE00BCS","60.0"
"DE00DPT","DE0DSML","120.0"
"DE0DNKW","DE00DPT","120.0"
"DE0DSML","DE00DBW","120.0"
"DE000DM","DE98644","80.0"
"DE98640","DE000DM","80.0"
"DE98642","DE000DN","80.0"
"DE000DC","DE00DCD","90.0"
"DE000DH","DE000DA","70.0"
"DE00DCD","DE00DCM","90.0"
"DE00DCK","DE00DCC","120.0"
"DE00DEG","DE00DGL","120.0"
"DE00DFD","DE00DFH","120.0"
"DE00DGL","DE0DGLS","120.0"
"DE00DHO","DE00DEG","120.0"
"DE00DKR","DE00DKC","90.0"
"DE00DLI","DE0DSPH","110.0"
"DE00DML","DE00DOH","120.0"
"DE00DNR","DEYLLCI","120.0"
"DE00DPA","DE00DFD","120.0"
"DE00DPL","DE0DFBS","100.0"
"DE00DWD","DE00DHO","120.0"
"DE00DZW","DE00DLI","110.0"
"DE0DFBS","DE00DPA","110.0"
"DE0DFUS","DE00DFL","120.0"
"DE0DHGW","DE00DTH","120.0"
"DE0DNBO","DE00DMH","120.0"
"DE0DSPH","DE0DWBZ","110.0"
"DE0DWBZ","DE0DWBN","70.0"
"DE0DZWP","DE00DZW","120.0"
"DEYLLCH","DE000DC","100.0"
"DE00DPK","DE00DOV","80.0"
"DE00DRU","DE00DBM","70.0"
"DE0DHUN","DE00DAD","80.0"
"DE0DKUR","DE00DWS","80.0"
"DE0DXBB","EU00039","60.0"
"DE0DXBB","EU00039","60.0"
"EU00039","DE0DXBD","60.0"
"EU00039","DE0DXBD","60.0"
"DE95177","DE00ABZ",""
"DE0HOLD","DE95263","60.0"
"DE0HSCB","DE0HHOY","160.0"
"DE95250","DE000HB","60.0"
"DE95251","DE00HBN","120.0"
"DE0HHUD","DE0HBHB","160.0"
"DE0HWUE","DE0HHUD","160.0"
"DE95263","DE0HHMG","160.0"
"DE00HNO","DE0HFAH","60.0"
"DE0HBER","DE0HELS","90.0"
"DE0HBKE","DE0HGZW","90.0"
"DE0HELS","DE0HHWD","90.0"
"DE0HGZW","DE0HRDK","90.0"
"DE0HHUD","DE0HNKP","90.0"
"DE0HHWD","DE0HKHW","90.0"
"DE0HKHW","DE0HBKE","90.0"
"DE0HKSI","DE00HNO","90.0"
"DE0HNKP","DE0HBER","90.0"
"DE0HRDK","DE0HKSI","90.0"
"DE00HWW","DE000HW","100.0"
"DE0HJAH","DE00HVA","120.0"
"DE0HJAD","DE0HJAH","120.0"
"DE0HOFD","DE0HNSE","100.0"
"DE0HOLD","DE95283","100.0"
"DE0HRST","DE0HJAD","120.0"
"DE95283","DE0HOFD","100.0"
"DE00HVA","DE0HSAN","120.0"
"DE0HNSE","DE0HRST","120.0"
"DE00HWF","DE0HACC","80.0"
"DE0HACC","DE0HWOE","80.0"
"DE0HWOE","DE0HWNG","25.0"
"DE000HE","DE0HABZ","90.0"
"DE00HER","DE000HE","90.0"
"DE0HABZ","DE0HMAR","90.0"
"DE0HBUR","DE0HWTM","80.0"
"DE0HESO","DE0HBUR","80.0"
"DE0HMAR","DE00HNN","90.0"
"DE0HWTM","DE000HJ","80.0"
"DE95303","DE00HER","80.0"
"DE000HO","DE0HSTA","60.0"
"DE000HP","DE0HVEC","140.0"
"DE0HGGL","DE0HGAA","140.0"
"DE0HHAE","DE0HVOE","140.0"
"DE0HVEC","DE0HGGL","140.0"
"DE95404","DE0HHAE","140.0"
"DE000HH","DE0HKWA","160.0"
"DE0HGAA","DE00HBS","140.0"
"DE0HKWA","DE0HLER","160.0"
"DE0HLER","DE95411","120.0"
"DE0HVOE","DE000HP","140.0"
"DE000HH","DE00HKL","120.0"
"DE00HHT","DE0HALT","120.0"
"DE00HKL","DE0HKWA","120.0"
"DE0HALT","DE95451","120.0"
"DE0HAMI","DE00HHT","120.0"
"DE0HKWA","DE0HAMI","120.0"
"DE000HV","DE0HWAL","120.0"
"DE0HHTM","DE0HWEW","120.0"
"DE0HUNT","DE95373","120.0"
"DE0HWAL","DE0HHTM","120.0"
"DE0HWEW","DE0HUNT","120.0"
"DE0HEDM","DE0HEDS","80.0"
"DE0HGLI","DE0HWEB","70.0"
"DE0HMEI","DE0HROT","80.0"
"DE00HBS","DE0HLNT","60.0"
"DE0HLNT","DE0HGLI","60.0"
"DE0HROT","DE00HGI","80.0"
"DE0HWEB","DE0HMEI","80.0"
"DE0NNRD","DE0NNMU","40.0"
"DE0NNRO","DE0NNRD","40.0"
"DE00NRO","DE0NLOR","50.0"
"DE0NEMN","DE00NHP","60.0"
"DE0NLOR","DE0NEMN","60.0"
"DE00BGB","DE0BBOS","100.0"
"DE0BBLB","DE98106","90.0"
"DE0BBOS","DE0BPKW","100.0"
"DE0BBRF","DE0BBER","90.0"
"DE0BHUM","DE00BGB","80.0"
"DE0BKRW","DE00BBU","90.0"
"DE0BPHD","DE0BBLB","90.0"
"DE0BPKW","DE0BPHD","100.0"
"DE0BRGT","DE0BZEP","90.0"
"DE0BZEP","DE0BBRF","90.0"
"DE98106","DE0BKRW","90.0"
"DEYBBNB","DE0BHUM","60.0"
"DE00BFD","DE0BPEN","80.0"
"DE00BLI","DE0BFFO","80.0"
"DE00BNG","DE00BFD","80.0"
"DE00BST","DE98122","80.0"
"DE00BWT","DE0BKAD","80.0"
"DE0BBDF","DE00BWT","100.0"
"DE0BBIS","DE0BHPG","80.0"
"DE0BBKS","DE0BBDF","100.0"
"DE0BFFO","DE0BBKS","80.0"
"DE0BHPG","DE00BNG","80.0"
"DE0BKAD","DE0BMDF","80.0"
"DE0BMDF","DE0BBIS","100.0"
"DE0BNPL","DE00BLI","80.0"
"DE0BOKS","DE0BNPL","80.0"
"DE0BOSB","DE0BWRS","80.0"
"DE0BPEN","DE00BST","80.0"
"DE0BWRS","DE0BOKS","80.0"
"DE00BMM","DE0BSNF","90.0"
"DE0BAKS","DE0BARK","90.0"
"DE0BARK","DE00BMM","90.0"
"DE0ABUG","DE0ABUW","60.0"
"DE000AL","DE95059","60.0"
"DE00AOW","DE00AWN","140.0"
"DE00ARD","DE000AO","140.0"
"DE0AAHR","DE0ARAL","140.0"
"DE0AHSF","DE000AH","100.0"
"DE0ARAL","DE00AOW","140.0"
"DE95059","DE0ALRA","90.0"
"DE000AO","DE0AKUP","140.0"
"DE00AWN","DE0AHSF","100.0"
"DE0AAHG","DE0AAHR","160.0"
"DE0ABAE","DE0AAHG","160.0"
"DE0AKUP","DE0ABAE","140.0"
"DE0ALRA","DE00ARD","140.0"
"DE00ABR","DE00ASD","140.0"
"DE00AIZ","DE0AWIR","120.0"
"DE00AKI","DE0AWLA","100.0"
"DE00ALG","DE0ASDS","140.0"
"DE00ALH","DE00ANB","140.0"
"DE00ANB","DE0ALHG","100.0"
"DE00AEL","DE0AHZH","120.0"
"DE00AFD","DE0AHOE","120.0"
"DE00AHM","DE0AHDT","140.0"
"DE00AKM","DE0AKHD","120.0"
"DE00ALU","DE0AEBR","120.0"
"DE0AHDT","DE0ABST","140.0"
"DE0AHZH","DE0AGST","120.0"
"DE0AKHD","DE0AALA","120.0"
"DE0AWIR","DE00ABR","140.0"
"DE00AHE","DE00AHI","140.0"
"DE00AMF","DE00AHE","140.0"
"DE00AMM","DE00AKI","120.0"
"DE00AMM","DE00AKI","140.0"
"DE0AALA","DE00AIZ","100.0"
"DE0ABST","DE00ALG","140.0"
"DE0AEBR","DE00AFD","110.0"
"DE0AGST","DE00AKM","120.0"
"DE0AHOE","DE00AHM","120.0"
"DE0ALHG","DE00AKX","140.0"
"DE00AHI","DE00ALU","120.0"
"DE00AKX","DE00AMM","140.0"
"DE00ASD","DE0AMFU","140.0"
"DE0AMFU","DE00AMF","140.0"
"DE0ASDS","DE00ALH","140.0"
"DE00ASD","DE0ASDC","50.0"
"DE0ADST","DE0ASST","70.0"
"DE0AHSO","DE95111","70.0"
"DE0AHST","DE0AHSO","70.0"
"DE0ASST","DE0AHST","70.0"
"DE95131","DE0ADST","70.0"
"DE0AERI","DE000AH","60.0"
"DE0AOHA","DE0AERI","80.0"
"DE00ASE","DE0ASEG","40.0"
"DE0AASA","DE0AASN","130.0"
"DE0AASN","DE0ASTE","130.0"
"DE0ASTE","DE95187","140.0"
"DE0ASTE","DE95190","140.0"
"DE0ANEB","DE0AERI","60.0"
"DE95210","DE0HBWG","80.0"
"DE95254","DE95260","40.0"
"DE00HWF","DE0HHDM","80.0"
"DE0HHDM","DE000HJ","80.0"
"DE0BBFE","DEYBBFE","90.0"
"DE0BSNF","DE0BBFE","90.0"
"DE00BHH","DE0BWAB","100.0"
"DE0BGSE","DE00BHH","100.0"
"DE98135","DE0BGSE","100.0"
"DE00BWH","DE0BHBT","100.0"
"DE0BCHS","DE98143","60.0"
"DE00BJB","DE0BALX","60.0"
"DE0BALX","DE0BHKM","60.0"
"DE0BBAB","DE0BPDH","100.0"
"DE0BBEV","DE0BTGN","60.0"
"DE0BCHS","DE0BWKS","80.0"
"DE0BFST","DE0BHBF","60.0"
"DE0BGRI","DE0BBAB","100.0"
"DE0BGWD","DE0BNIS","100.0"
"DE0BHBF","DE0BBEV","60.0"
"DE0BHKM","DE0BFST","60.0"
"DE0BNIS","DE0BWSS","100.0"
"DE0BOSB","DE00BJB","60.0"
"DE0BSAP","DE0BCHS","80.0"
"DE0BTGN","DE0BZOS","60.0"
"DE0BWKS","DE0BGWD","100.0"
"DE0BWSS","DE0BGRI","100.0"
"DE0BZOS","DE0BSAP","80.0"
"DE00BGB","DE0BBOS","80.0"
"DE00BHN","DE0BBIW","90.0"
"DE00BWM","DE0BWIN","80.0"
"DE0BBIW","DE0BBOR","90.0"
"DE0BBOR","DE0BLEN","90.0"
"DE0BBOS","DE0BWOK","80.0"
"DE0BFOH","DE98132","90.0"
"DE0BHED","DE0BFOH","80.0"
"DE0BLEN","DE0BORB","90.0"
"DE0BSNH","DE98153","80.0"
"DE0BWAI","DE0BHED","80.0"
"DE0BWIN","DE0BWAI","80.0"
"DE0BWOK","DE0BSNH","80.0"
"DE98132","DE00BHN","90.0"
"DE98153","DE00BWM","80.0"
"DE0BAHU","DEYBBYO","60.0"
"DE0BLAK","DE0BLIO","100.0"
"DE0BLIO","DE0BOSS","100.0"
"DE0BOSS","DE0BLIS","100.0"
"DE0BPRS","DE0BSDE","90.0"
"DE0BSDE","DE0BLAK","90.0"
"DE00LWN","DE00LHT","80.0"
"DE00LZO","DE00LWN","80.0"
"DE0LDBR","DE00LZO","80.0"
"DE98175","DE0LDBR","80.0"
"DE0LGRA","DE0LSTG","80.0"
"DE0LKRS","DE0LMIA","80.0"
"DE0LSTG","DE0LKRS","80.0"
"DE98178","DE0LGRA","80.0"
"DE0LGOS","DELGOSO","160.0"
"DEBGSBS","DE0BGBW","100.0"
"DE0BBGS","DE0BBSH","100.0"
"DE0BBSH","DE98190","100.0"
"DE0BGOL","DE0BMQU","120.0"
"DE0BMQU","DE0BSAT","120.0"
"DE0BSAT","DE0BPOT","120.0"
"DE98200","DE0BGOL","120.0"
"DE00BKD","DE0BHPN","100.0"
"DE00BLO","DE98221","60.0"
"DE00BMB","DE00BOB","100.0"
"DE00BST","DE00BHE","100.0"
"DE0BHPN","DE0BFRD","100.0"
"DE0BWRU","DE00BWR","100.0"
"DEBBIKO","DE00BKD","100.0"
"DE00WJK","DE98253","120.0"
"DE00WNL","DE000WP","120.0"
"DE00WZS","DE0WGKW","120.0"
"DE0BBRN","DE00WRZ","120.0"
"DE0WSOE","DE0WGWS","120.0"
"DE0WSRG","DE00WSR","120.0"
"DE0WWSF","DE0WSRG","120.0"
"DE98254","DE00WZS","120.0"
"DE00WPL","DE00WNL","120.0"
"DE0BBKB","DE98233","160.0"
"DE0WFDF","DE00WDU","120.0"
"DE0WGWS","DE00WGW","120.0"
"DE0WMCH","DE000WE","120.0"
"DE000DH","DE00DFS","60.0"
"DE00DFS","DE98640","60.0"
"DE00DNG","DE98642","50.0"
"DE0DPSA","DE00DNG","80.0"
"DE00DGC","DE98666","100.0"
"DEDR  R","DEDR  V","40.0"
"DE000DP","DE00DPW","70.0"
"DE00DAD","DE0DBEL","80.0"
"DE00DOV","DE0DHUN","80.0"
"DE00DPW","DE0DSRB","80.0"
"DE00DWS","DE00DPK","80.0"
"DE0DBEL","DE0DSOL","70.0"
"DE0DSOL","DE00DRU","70.0"
"DE0DSRB","DE0DKUR","80.0"
