"source","target","sectionspeed"
"FR9900001866","FR0000001825","60.0"
"FR0000000923","FR0000000047","60.0"
"FR0000000446","FR9900001866","60.0"
"FR0000001825","FR0000000923","60.0"
"FR9900004444","FR0000008878","90.0"
"FR0000002330","FR0000001819","187.27272727272728"
"FR0000001819","FR0000000211","200.0"
"FR0000008878","FR0000001247","90.0"
"FR0000001077","FR0000007267","90.0"
"FR0000001247","FR0000001077","90.0"
"FR0000000211","FR9900004444","160.0"
"FR0000000282","FR0000002330","150.0"
"FR0000007267","FR0000004251","90.0"
"FR0000010960","FR0000000563","30.0"
"FR0000001247","FR0000010960","30.0"
"FR0000001077","FR9900004365","30.0"
"FR9900004365","FR0000001907","30.0"
"FR0000010207","FR9900004498","118.33333333333333"
"FR0000008667","FR0000008342","81.42857142857143"
"FR0000002356","FR0000002217","102.5"
"FR0000004825","FR0000010207","118.33333333333333"
"FR0000015092","FR0000015093","100.0"
"FR0000005526","FR0000006885","120.0"
"FR0000006885","FR0000004825","120.0"
"FR0000006320","FR0000011276","120.0"
"FR0000008342","FR0000008269","81.42857142857143"
"FR0000008269","FR0000006320","102.0"
"FR0000009472","FR0000001120","145.0"
"FR0000012337","FR0000000358","135.0"
"FR0000011276","FR0000012337","120.0"
"FR9900004498","FR0000004724","118.33333333333333"
"FR0000002300","FR0000007596","135.0"
"FR0000015554","FR0000010321","120.0"
"FR0000010321","FR0000005752","120.0"
"FR0000004831","FR0000008398","120.0"
"FR0000008398","FR0000007332","120.0"
"FR0000007332","FR0000000023","120.0"
"FR0000000023","FR0000002402","118.33333333333333"
"FR0000005752","FR0000004831","120.0"
"FR0000002402","FR0000001615","140.0"
"FR0000009438","FR0000002946","186.66666666666666"
"FR0000003953","FR0000009438","186.66666666666666"
"FR0000001615","FR0000005068","135.0"
"FR0000003581","FR0000012054","140.0"
"FR0000009123","FR0000002724","100.0"
"FR0000000260","FR9900003502","140.0"
"FR9900003502","FR0000003796","140.0"
"FR0000000358","FR0000002300","135.0"
"FR0000006340","FR0000003810","135.0"
"FR0000006870","FR0000003581","140.0"
"FR0000015549","FR0000005408","145.0"
"FR0000007596","FR0000013021","120.0"
"FR0000003369","FR0000009123","102.5"
"FR0000002093","FR0000005526","120.0"
"FR0000013021","FR0000002907","120.0"
"FR0000005408","FR0000006870","142.5"
"FR0000002724","FR0000001687","100.0"
"FR0000002907","FR0000009476","120.0"
"FR0000005205","FR0000002093","120.0"
"FR0000001687","FR0000015092","86.0"
"FR0000009476","FR0000007393","120.0"
"FR0000007393","FR0000005607","120.0"
"FR0000005607","FR0000015554","120.0"
"FR0000005068","FR0000006340","135.0"
"FR0000002717","FR0000003953","162.5"
"FR0000001120","FR0000015549","145.0"
"FR0000012054","FR0000000260","140.0"
"FR0000003796","FR0000002717","186.66666666666666"
"FR0000002029","FR0000008062","180.0"
"FR0000001857","FR0000007812","135.0"
"FR0000002812","FR0000002029","180.0"
"FR0000002946","FR0000006277","186.66666666666666"
"FR0000007812","FR0000000282","116.0"
"FR0000008062","FR0000022937","180.0"
"FR9900001638","FRZZY0000101","60.0"
"FR0000003223","FR0000004971","90.0"
"FR0000005055","FR0000004867","162.5"
"FR0000006585","FR0000007446","114.0"
"FR0000004724","FR0000000795","132.5"
"FR0000011651","FR0000012815","116.0"
"FRZZY0000101","FR0000005521","56.66666666666667"
"FR0000022937","FR0000002716","186.66666666666666"
"FR0000006455","FR0000005055","162.5"
"FR0000008357","FR0000006455","162.5"
"FR0000004971","FR0000009472","90.0"
"FR0000004909","FR0000006583","33.75"
"FR0000009265","FR0000004370","162.5"
"FR0000002669","FRZZY0000101","90.0"
"FR0000000795","FR0000002356","140.0"
"FR0000002716","FR0000009265","162.5"
"FR0000004867","FR0000009477","126.0"
"FR0000004370","FR0000008357","162.5"
"FR0000007446","FR0000001645","132.5"
"FR0000006583","FR9900001638","35.0"
"FR0000006626","FR0000002330","85.0"
"FR0000001645","FR0000001857","135.0"
"FR0000000282","FR0000011651","116.0"
"FR0000015093","FR0000009348","95.0"
"FR0000009477","FR0000006585","114.0"
"FR0000003073","FR0000003897","90.0"
"FR0000002217","FR0000003369","102.5"
"FR0000004020","FR0000000499","65.71428571428572"
"FR0000001819","FR0000013324","85.0"
"FR0000007509","FR0000022939","180.0"
"FR0000002547","FR0000003073","90.0"
"FR0000006277","FR0000007509","186.66666666666666"
"FR0000005521","FR0000004020","56.25"
"FR0000003810","FR0000005205","135.0"
"FR0000009348","FR0000002547","90.0"
"FR0000009170","FR0000000300","98.0"
"FR0000000499","FR0000007086","81.42857142857143"
"FR0000007086","FR0000008667","81.42857142857143"
"FR0000022939","FR0000002812","180.0"
"FR0000003897","FR0000003223","90.0"
"FR0000012815","FR0000006626","101.66666666666667"
"FR0000000300","FR0000000563","98.0"
"FR0000013324","FR0000009170","86.66666666666667"
"FR0000007119","FR0000008819","200.0"
"FR0000008085","FR0000005156","200.0"
"FR0000006829","FR0000001649","150.0"
"FR0000003381","FR0000005133","200.0"
"FR0000007832","FR0000003710","200.0"
"FR0000004853","FR0000013616","140.0"
"FR0000000563","FR0000000342","200.0"
"FR0000000318","FR0000006829","150.0"
"FR0000002424","FR0000003381","200.0"
"FR0000001289","FR0000001286","150.0"
"FR0000004805","FR0000003187","200.0"
"FR0000005133","FR0000008299","200.0"
"FR0000014036","FR0000003941","140.0"
"FR0000008735","FR0000004853","140.0"
"FR0000004994","FR0000007119","200.0"
"FR0000001286","FR0000000318","122.5"
"FR0000001812","FR0000001289","145.0"
"FR0000013360","FR0000014036","140.0"
"FR0000004849","FR0000002120","200.0"
"FR0000007245","FR0000004805","200.0"
"FR0000006399","FR0000009056","150.0"
"FR0000003710","FR0000013360","140.0"
"FR0000000880","FR0000000518","160.0"
"FR0000008670","FR0000006399","150.0"
"FR0000007899","FR0000007026","140.0"
"FR0000006978","FR0000005926","150.0"
"FR0000007673","FR0000007553","150.0"
"FR0000001803","FR0000007673","150.0"
"FR0000003187","FR0000004681","200.0"
"FR0000008978","FR0000001803","150.0"
"FR0000008786","FR0000008978","150.0"
"FR0000011994","FR0000008786","150.0"
"FR0000008371","FR0000001548","140.0"
"FR0000008349","FR0000002416","200.0"
"FR0000005926","FR0000011994","150.0"
"FR0000002559","FR0000002926","200.0"
"FR0000001548","FR0000014997","150.0"
"FR0000003105","FR0000001078","140.0"
"FR0000014900","FR0000008670","150.0"
"FR0000005808","FR0000014900","150.0"
"FR0000001403","FR0000006973","200.0"
"FR0000010762","FR0000005808","150.0"
"FR0000007553","FR0000010762","150.0"
"FR0000008299","FR0000008860","200.0"
"FR0000008018","FR0000005610","150.0"
"FR0000001078","FR0000003637","140.0"
"FR0000003637","FR0000001812","140.0"
"FR0000001243","FR0000008018","150.0"
"FR0000014997","FR0000011389","160.0"
"FR0000002120","FR0000001403","200.0"
"FR0000008860","FR0000003105","200.0"
"FR0000009486","FR0000015570","200.0"
"FR0000005610","FR0000007899","150.0"
"FR0000002926","FR0000004994","200.0"
"FR0000006973","FR0000007832","200.0"
"FR0000007026","FR0000008735","140.0"
"FR0000009056","FR0000001243","150.0"
"FR0000003764","FR0000002424","146.66666666666666"
"FR0000000342","FR0000008176","200.0"
"FR0000005156","FR0000009486","200.0"
"FR0000011389","FR0000000880","160.0"
"FR0000002416","FR0000008085","200.0"
"FR0000008176","FR0000002559","200.0"
"FR0000013616","FR0000008371","140.0"
"FR0000005224","FR0000008349","200.0"
"FR0000008819","FR0000005224","200.0"
"FR0000003941","FR0000003764","113.33333333333333"
"FR0000015570","FR0000007245","153.33333333333334"
"FR0000007557","FR0000006978","150.0"
"FR0000004681","FR0000004849","200.0"
"FR0000001649","FR0000007557","150.0"
"FR0000001509","FR0000004299","185.0"
"FR0000014517","FR0000005136","220.0"
"FR0000001741","FR0000012229","146.66666666666666"
"FR0000001869","FR0000004683","200.0"
"FR0000001955","FR0000001509","126.66666666666666"
"FR0000012229","FR0000001955","146.66666666666666"
"FR0000004288","FR0000002966","220.0"
"FR0000001386","FR0000008890","200.0"
"FR0000008051","FR0000014776","160.0"
"FR0000004525","FR0000001947","220.0"
"FR0000004379","FR0000007420","220.0"
"FR0000001491","FR0000003428","160.0"
"FR0000003253","FR0000002326","220.0"
"FR0000014490","FR0000007535","220.0"
"FR0000007420","FR0000002397","220.0"
"FR0000001428","FR9900001339","117.5"
"FR0000007535","FR0000005648","220.0"
"FR9900001482","FR0000001428","190.0"
"FR0000003427","FR0000008740","220.0"
"FR0000007886","FR0000004525","160.0"
"FR0000005527","FR0000001491","160.0"
"FR0000000262","FR0000003768","180.0"
"FR0000003158","FR0000008679","220.0"
"FR0000000172","FR0000008256","220.0"
"FR0000013952","FR0000003253","190.0"
"FR0000014777","FR0000008051","160.0"
"FR0000014776","FR0000000153","175.0"
"FR9900001339","FR0000007886","160.0"
"FR0000001947","FR0000005135","220.0"
"FR0000000696","FR0000001134","220.0"
"FR0000008256","FR0000003158","220.0"
"FR0000003428","FR0000014777","160.0"
"FR0000008679","FR0000014490","220.0"
"FR0000000153","FR0000006556","175.0"
"FR0000014778","FR0000005527","160.0"
"FR0000003768","FR0000000266","170.0"
"FR0000004299","FR0000001386","210.0"
"FR0000008698","FR0000014517","220.0"
"FR0000009637","FR0000001253","210.0"
"FR0000005648","FR0000003249","160.0"
"FR0000002966","FR0000000696","220.0"
"FR0000002326","FR0000000262","190.0"
"FR0000008740","FR0000006868","220.0"
"FR0000006868","FR0000004288","220.0"
"FR0000003249","FR0000000202","160.0"
"FR0000002397","FR0000008698","220.0"
"FR0000007467","FR0000014778","160.0"
"FR0000006556","FR0000006237","190.0"
"FR0000008890","FR0000001093","160.0"
"FR0000000266","FR0000000279","160.0"
"FR0000005483","FR0000009637","210.0"
"FR0000001520","FR0000002501","160.0"
"FR0000011163","FR9900001482","190.0"
"FR0000005136","FR0000005483","220.0"
"FR0000001093","FR0000007467","160.0"
"FR0000008273","FR0000013952","190.0"
"FR0000008542","FR0000003427","220.0"
"FR0000006237","FR0000011163","190.0"
"FR0000005135","FR0000000029","140.0"
"FR0000002501","FR0000007366","220.0"
"FR0000007722","FR0000002510","170.0"
"FR0000007029","FR0000013349","200.0"
"FR0000002440","FR0000013471","220.0"
"FR0000000139","FR0000004379","220.0"
"FR0000000446","FR0000002074","140.0"
"FR0000013471","FR0000007000","220.0"
"FR0000008418","FR0000002810","200.0"
"FR0000000588","FR0000003336","160.0"
"FR0000004284","FR0000008418","200.0"
"FR0000007909","FR0000002440","220.0"
"FR0000001253","FR0000006567","210.0"
"FR0000006567","FR0000002782","210.0"
"FR0000002782","FR0000011625","210.0"
"FR0000002510","FR0000009091","170.0"
"FR9900001373","FR0000009675","156.66666666666666"
"FR0000000660","FR0000001520","160.0"
"FR0000011625","FR0000001869","210.0"
"FR0000007802","FR0000007722","170.0"
"FR0000008721","FR0000004284","200.0"
"FR0000000518","FR0000000660","160.0"
"FR0000009675","FR0000003794","140.0"
"FR0000003131","FR0000000173","140.0"
"FR0000013193","FR0000004513","170.0"
"FR0000001268","FR0000022886","140.0"
"FR9900002046","FR0000000446","160.0"
"FR0000000380","FR0000000588","160.0"
"FR0000001856","FR0000007793","160.0"
"FR0000009091","FR0000013193","170.0"
"FR0000013349","FR0000001856","200.0"
"FR0000002074","FR0000003131","140.0"
"FR0000007824","FR0000007029","200.0"
"FR0000003831","FR0000000172","220.0"
"FR0000003794","FR0000001587","220.0"
"FR0000008892","FR0000003479","200.0"
"FR0000003336","FR0000000465","160.0"
"FR0000002810","FR0000000301","200.0"
"FR0000001134","FR0000006048","220.0"
"FR0000001587","FR0000007909","220.0"
"FR0000000301","FR0000007824","200.0"
"FR0000000465","FR9900002046","160.0"
"FR0000002888","FR9900001373","160.0"
"FR0000004445","FR0000002888","160.0"
"FR0000007000","FR0000005146","190.0"
"FR0000002146","FR0000003668","160.0"
"FR0000001514","FR0000001268","140.0"
"FR0000004266","FR0000005485","200.0"
"FR0000001714","FR0000002146","160.0"
"FR0000005485","FR0000004163","200.0"
"FR0000005146","FR0000001741","146.66666666666666"
"FR0000001414","FR0000001714","160.0"
"FR0000004261","FR0000010917","220.0"
"FR0000000029","FR0000004595","140.0"
"FR0000000279","FR0000000380","160.0"
"FR0000004513","FR0000008273","160.0"
"FR0000002031","FR0000008542","220.0"
"FR0000006719","FR0000004178","160.0"
"FR0000007793","FR0000006719","160.0"
"FR0000004178","FR0000013293","160.0"
"FR0000005137","FR0000008721","200.0"
"FR0000003479","FR0000005137","200.0"
"FR0000000202","FR0000000892","153.33333333333334"
"FR0000007016","FR0000004445","175.0"
"FR0000004683","FR0000004266","200.0"
"FR0000000892","FR0000007802","153.33333333333334"
"FR0000004595","FR0000003831","220.0"
"FR0000022886","FR0000009198","140.0"
"FR0000000173","FR0000000441","140.0"
"FR0000000441","FR0000001149","140.0"
"FR0000009198","FR0000003307","140.0"
"FR0000003668","FR0000007016","160.0"
"FR0000001149","FR0000001514","140.0"
"FR0000011844","FR0000001414","160.0"
"FR0000007366","FR0000002031","220.0"
"FR0000013293","FR0000011844","160.0"
"FR0000006048","FR0000004261","220.0"
"FR0000010917","FR0000000139","220.0"
"FR0000004163","FR0000008892","200.0"
"FR0000000262","FR0000000938","60.0"
"FR0000002031","FR9900002162","220.0"
"FR9900002162","FR9900003634","220.0"
"FR0000000696","FR9900003654","190.0"
"FR0000001856","FR9900003627","160.0"
"FR9900002121","FR9900003644","160.0"
"FR0000001509","FR9900002121","160.0"
"FR0000001386","FR9900003591","160.0"
"FR0000001428","FR9900003607","160.0"
"FR0000000279","FR0000007938","30.0"
"FR9900004311","FR0000001889","25.0"
"FR0000000331","FR0000005452","25.0"
"FR0000007938","FR0000000588","30.0"
"FR0000000588","FR0000000331","25.0"
"FR0000005452","FR0000006967","25.0"
"FR0000006967","FR0000006623","25.0"
"FR0000001889","FR9900002046","25.0"
"FR0000006623","FR9900004311","23.333333333333332"
"FR0000009730","FR0000001134","30.0"
"FR0000000301","FR0000000009","40.0"
"FR9900001234","FR0000007045","30.0"
"FR0000012287","FR9900003772","30.0"
"FR0000007045","FR0000012287","30.0"
"FR0000006311","FR0000005890","110.0"
"FR0000000960","FR0000000153","100.0"
"FR0000003470","FR0000001119","110.0"
"FR0000007897","FR9900001730","92.5"
"FR0000005769","FR0000002507","110.0"
"FR0000008263","FR0000007897","75.0"
"FR0000004229","FR0000008263","110.0"
"FR0000001119","FR9900004431","110.0"
"FR9900004431","FR0000009305","110.0"
"FR9900004367","FR0000006311","110.0"
"FR0000009305","FR0000003513","110.0"
"FR9900001730","FR0000000960","95.0"
"FR0000003513","FR9900004367","110.0"
"FR0000005890","FR0000009117","110.0"
"FR0000002507","FR0000004229","110.0"
"FR0000009117","FR0000005769","110.0"
"FR9900003601","FR0000008188","40.0"
"FR0000008188","FR0000001521","40.0"
"FR0000001889","FR0000000331","60.0"
"FR0000000279","FR0000016538","50.0"
"FR0000000331","FR0000000279","60.0"
"FR0000005595","FR0000003336","60.0"
"FR0000000465","FR0000005595","60.0"
"FR0000003336","FR0000001889","60.0"
"FR0000009494","FR0000005124","110.0"
"FR0000015104","FR0000016173","60.0"
"FR0000004063","FR0000015104","60.0"
"FR0000002739","FR0000003119","140.0"
"FR0000012474","FR0000001139","140.0"
"FR0000008238","FR0000000500","110.0"
"FR0000009132","FR0000004063","60.0"
"FR0000000205","FR0000012474","140.0"
"FR0000002895","FR0000002003","110.0"
"FR0000013903","FR0000005112","110.0"
"FR0000007187","FR0000000205","140.0"
"FR0000000500","FR0000013903","110.0"
"FR0000002003","FR0000000098","110.0"
"FR0000005112","FR0000009132","60.0"
"FR0000000098","FR9900003569","110.0"
"FR0000003586","FR0000007187","140.0"
"FR0000006274","FR0000003586","140.0"
"FR0000002192","FR0000006168","110.0"
"FR9900003569","FR0000009494","110.0"
"FR0000005079","FR0000002739","140.0"
"FR0000003119","FR0000004423","100.0"
"FR0000001712","FR0000005079","85.0"
"FR0000005937","FR0000001712","140.0"
"FR0000016604","FR0000006274","140.0"
"FR0000001139","FR0000002943","140.0"
"FR0000002943","FR0000005937","140.0"
"FR0000004423","FR0000002192","110.0"
"FR0000005124","FR0000008238","110.0"
"FR0000006168","FR0000002895","110.0"
"FR0000001908","FR0000001952","30.0"
"FR9900003967","FR9900004087","70.0"
"FR0000000008","FR0000000428","80.0"
"FR0000000428","FR0000002686","80.0"
"FR0000002686","FR0000004476","70.0"
"FR0000004476","FR9900003967","70.0"
"FR9900004087","FR0000016605","30.0"
"FR0000000428","FR0000015992","60.0"
"FR9900004087","FR0000016604","90.0"
"FR0000000098","FR0000015971","30.0"
"FR0000000300","FR9900003491","200.0"
"FR0000002330","FR0000000211","140.0"
"FR0000000211","FR0000000300","200.0"
"FR0000001857","FR0000002330","150.0"
"FR9900003491","FR0000000307","200.0"
"FR0000005102","FR0000002011","145.0"
"FR0000000819","FR0000005102","157.5"
"FR0000008108","FR0000000352","142.5"
"FR0000000352","FR0000004611","142.5"
"FR0000009402","FR0000000819","160.0"
"FR0000007157","FR0000003889","200.0"
"FR0000001929","FR0000006918","110.0"
"FR0000005888","FR0000007157","200.0"
"FR0000008260","FR0000008003","110.0"
"FR0000001907","FR9900003491","200.0"
"FR0000002531","FR0000005888","200.0"
"FR0000008738","FR0000008087","160.0"
"FR0000002260","FR0000009252","160.0"
"FR0000000307","FR0000003062","200.0"
"FR0000006796","FR9900003482","110.0"
"FR0000008003","FR0000005105","110.0"
"FR0000002011","FR0000004381","140.0"
"FR0000008234","FR0000006054","116.66666666666666"
"FR0000009111","FR0000008738","160.0"
"FR9900001603","FR0000009111","160.0"
"FR0000000324","FR0000006822","145.0"
"FR0000005215","FR0000006747","160.0"
"FR0000006595","FR0000004184","110.0"
"FR0000001744","FR0000004104","110.0"
"FR0000009066","FR9900001603","160.0"
"FR9900003482","FR0000001744","110.0"
"FR0000006665","FR0000005215","160.0"
"FR0000009608","FR0000008851","160.0"
"FR0000005105","FR0000006796","83.33333333333333"
"FR0000004301","FR0000008108","142.5"
"FR0000004611","FR0000009684","140.0"
"FR0000003601","FR0000006143","110.0"
"FR9900003303","FR0000003552","160.0"
"FR0000009357","FR9900003303","160.0"
"FR0000007089","FR0000002531","200.0"
"FR0000003552","FR0000009066","160.0"
"FR0000007715","FR0000009161","160.0"
"FR0000009161","FR0000002242","160.0"
"FR0000009252","FR0000009608","160.0"
"FR0000006813","FR9900003454","200.0"
"FR0000008244","FR0000000178","160.0"
"FR0000003085","FR0000008244","160.0"
"FR0000006747","FR9900003316","160.0"
"FR9900003454","FR0000002441","200.0"
"FR0000004381","FR0000007609","140.0"
"FR0000007609","FR0000004362","150.0"
"FR9900001708","FR0000008260","110.0"
"FR0000002441","FR0000005874","200.0"
"FR0000007002","FR0000006677","110.0"
"FR0000005874","FR0000008259","180.0"
"FR0000008259","FR0000003085","180.0"
"FR0000000178","FR0000008022","160.0"
"FR0000003787","FR0000000058","160.0"
"FR0000002286","FR9900001787","110.0"
"FR0000008022","FR9900003385","160.0"
"FR0000000058","FR0000008234","116.66666666666666"
"FR9900001787","FR0000007002","110.0"
"FR9900003385","FR0000001313","160.0"
"FR0000006677","FR9900001708","110.0"
"FR0000004891","FR0000006813","200.0"
"FR0000006918","FR0000001433","110.0"
"FR0000001433","FR0000004879","110.0"
"FR9900003406","FR0000007089","200.0"
"FR0000008736","FR9900003406","200.0"
"FR0000002242","FR0000003787","160.0"
"FR0000008087","FR0000008885","160.0"
"FR0000009380","FR0000008736","200.0"
"FR0000003062","FR0000009380","200.0"
"FR9900003485","FR0000009357","160.0"
"FR0000002502","FR9900003485","160.0"
"FR0000008851","FR0000002041","160.0"
"FR0000007817","FR0000002502","160.0"
"FR0000006090","FR0000007817","160.0"
"FR0000008914","FR0000006090","160.0"
"FR0000004362","FR0000008914","160.0"
"FR0000005373","FR0000004891","200.0"
"FR9900003316","FR0000009402","160.0"
"FR0000008325","FR0000005373","200.0"
"FR0000004879","FR9900003430","110.0"
"FR9900003430","FR0000008053","110.0"
"FR0000008053","FR0000002286","110.0"
"FR0000008808","FR0000008325","200.0"
"FR0000003889","FR0000008808","200.0"
"FR0000005859","FR0000006665","160.0"
"FR0000001313","FR0000005859","160.0"
"FR0000004184","FR0000003601","110.0"
"FR0000009258","FR0000002855","110.0"
"FR0000006099","FR0000000624","150.0"
"FR0000002855","FR0000000949","110.0"
"FR0000005863","FR0000004319","120.0"
"FR0000004506","FR0000004648","110.0"
"FR0000003396","FR0000006099","150.0"
"FR0000005391","FR0000001702","160.0"
"FR0000007853","FR0000003538","110.0"
"FR0000008118","FR0000002608","150.0"
"FR0000001702","FR0000009505","160.0"
"FR0000000381","FR0000000122","120.0"
"FR0000003564","FR9900003389","100.0"
"FR0000006822","FR0000008118","150.0"
"FR0000003538","FR9900003381","110.0"
"FR9900003381","FR0000001929","110.0"
"FR0000009216","FR0000005391","116.66666666666666"
"FR0000001089","FR0000009216","116.66666666666666"
"FR0000002479","FR0000006946","150.0"
"FR0000007888","FR0000001089","100.0"
"FR0000000930","FR0000008942","135.0"
"FR0000009684","FR0000007960","160.0"
"FR0000009505","FR0000002728","160.0"
"FR0000002728","FR9900003428","135.0"
"FR0000000842","FR0000009258","110.0"
"FR0000002338","FR0000009497","160.0"
"FR0000004130","FR0000006167","160.0"
"FR9900003488","FR0000000558","160.0"
"FR0000007783","FR0000002338","160.0"
"FR9900003389","FR0000001909","115.0"
"FR0000006143","FR0000004506","110.0"
"FR0000004648","FR0000003522","110.0"
"FR0000003522","FR0000009095","120.0"
"FR0000000949","FR0000007853","110.0"
"FR0000007960","FR0000004130","160.0"
"FR9900003428","FR0000000930","135.0"
"FR0000000624","FR0000008134","150.0"
"FR0000009497","FR9900003342","160.0"
"FR0000008134","FR0000004457","120.0"
"FR0000000122","FR0000005961","120.0"
"FR0000004319","FR0000008842","120.0"
"FR9900003567","FR0000007715","160.0"
"FR9900003342","FR0000006515","160.0"
"FR0000006946","FR0000003396","150.0"
"FR0000006167","FR9900003488","160.0"
"FR0000001909","FR0000000842","115.0"
"FR0000005104","FR0000004581","160.0"
"FR9900003487","FR0000000330","160.0"
"FR0000006706","FR0000000381","120.0"
"FR0000002726","FR9900003487","160.0"
"FR0000009314","FR9900003328","150.0"
"FR0000007167","FR0000002726","160.0"
"FR0000002608","FR9900003399","150.0"
"FR0000007924","FR0000003881","105.0"
"FR0000006515","FR0000002260","160.0"
"FR0000009425","FR0000004301","145.0"
"FR0000006563","FR0000007167","160.0"
"FR0000001596","FR0000006563","160.0"
"FR0000003881","FR0000005863","105.0"
"FR9900001955","FR0000007869","95.0"
"FR0000000558","FR9900003567","160.0"
"FR0000009531","FR0000001596","160.0"
"FR0000008885","FR0000009531","160.0"
"FR0000006054","FR9900001955","95.0"
"FR9900003328","FR0000002479","150.0"
"FR0000008842","FR0000006706","120.0"
"FR0000000330","FR0000002135","160.0"
"FR9900003399","FR9900001335","150.0"
"FR0000005961","FR0000016384","120.0"
"FR0000004104","FR0000006151","110.0"
"FR9900003311","FR0000007924","110.0"
"FR0000006151","FR0000007783","110.0"
"FR0000003987","FR9900003311","110.0"
"FR0000008942","FR0000003471","135.0"
"FR0000009169","FR0000003564","120.0"
"FR0000009095","FR0000008209","110.0"
"FR0000008209","FR0000003987","110.0"
"FR0000004457","FR0000009425","142.5"
"FR0000002135","FR0000005104","160.0"
"FR9900001335","FR0000009314","150.0"
"FR0000007869","FR0000007888","100.0"
"FR0000016384","FR0000009169","120.0"
"FR0000004581","FR0000000324","140.0"
"FR0000003471","FR0000006595","110.0"
"FR0000001492","FR0000007585","30.0"
"FR0000007501","FR0000001492","30.0"
"FR9900003966","FR0000007501","30.0"
"FR0000007585","FR0000001244","30.0"
"FR0000008570","FR0000007542","0.0"
"FR0000006529","FR0000009177","0.0"
"FR0000007542","FR0000008505","0.0"
"FR0000008505","FR0000001347","0.0"
"FR9900004510","FR0000006529","0.0"
"FR0000009177","FR0000009001","0.0"
"FR0000009001","FR0000008570","0.0"
"FR0000007816","FR0000002924","140.0"
"FR0000001313","FR0000010676","115.0"
"FR0000000178","FR0000006159","115.0"
"FR0000010676","FR0000000178","115.0"
"FR0000009591","FR0000012790","140.0"
"FR0000007426","FR0000009591","140.0"
"FR0000002924","FR0000007426","140.0"
"FR0000006159","FR9900002066","97.5"
"FR0000007075","FR0000003186","140.0"
"FR0000012790","FR0000007075","140.0"
"FR0000009686","FR0000009243","140.0"
"FR9900002066","FR0000002734","80.0"
"FR0000004369","FR0000004111","140.0"
"FR9900002183","FR0000001286","80.0"
"FR0000002875","FR0000005372","140.0"
"FR0000009451","FR0000002875","140.0"
"FR0000004111","FR0000004129","140.0"
"FR0000007138","FR0000002567","140.0"
"FR0000002567","FR0000005255","140.0"
"FR0000005255","FR0000000947","140.0"
"FR0000000947","FR0000009686","140.0"
"FR0000009243","FR0000009451","140.0"
"FR0000003150","FR0000003165","80.0"
"FR0000002734","FR0000007138","80.0"
"FR0000003165","FR9900002183","80.0"
"FR0000005509","FR0000003633","140.0"
"FR0000004177","FR0000007816","140.0"
"FR0000003186","FR0000004369","140.0"
"FR0000005372","FR0000009992","150.0"
"FR0000009992","FR0000004177","140.0"
"FR0000002182","FR0000005509","140.0"
"FR0000004129","FR0000002182","140.0"
"FR0000003633","FR0000003150","80.0"
"FR0000009417","FR0000006872","85.0"
"FR0000002211","FR0000005677","85.0"
"FR0000003183","FR0000005898","70.0"
"FR0000005677","FR0000004671","85.0"
"FR0000005898","FR0000002211","85.0"
"FR0000004655","FR9900001094","85.0"
"FR0000006872","FR0000004655","30.0"
"FR0000004671","FR0000009417","85.0"
"FR0000002595","FR0000003183","70.0"
"FR0000004152","FR0000003602","70.0"
"FR0000002094","FR0000002551","75.0"
"FR0000002218","FR0000002094","60.0"
"FR9900001728","FR0000008457","30.0"
"FR0000009796","FR0000007699","30.0"
"FR0000007699","FR0000009613","30.0"
"FR0000003918","FR0000004152","70.0"
"FR0000009613","FR9900001325","30.0"
"FR9900001325","FR0000015740","30.0"
"FR0000015740","FR9900001728","30.0"
"FR0000008457","FR0000000330","30.0"
"FR0000002551","FR0000003918","70.0"
"FR0000000086","FR0000002218","60.0"
"FR0000003602","FR0000002595","70.0"
"FR0000006265","FR0000000324","40.0"
"FR0000000139","FR0000008067","30.0"
"FR0000006777","FR9900001108","30.0"
"FR0000009793","FR0000006265","40.0"
"FR0000008067","FR0000006777","30.0"
"FR0000001542","FR0000005535","30.0"
"FR0000004056","FR0000001542","80.0"
"FR0000005535","FR9900001873","30.0"
"FR0000001714","FR0000001864","70.0"
"FR0000010222","FR9900001066","30.0"
"FR0000001864","FR0000004056","100.0"
"FR9900001873","FR0000010222","30.0"
"FR0000005950","FR0000003905","110.0"
"FR0000001542","FR0000005950","100.0"
"FR0000014823","FR0000005090","70.0"
"FR0000003905","FR0000009353","70.0"
"FR0000005715","FR9900001957","40.0"
"FR0000008925","FR0000014823","140.0"
"FR0000009776","FR0000005715","40.0"
"FR0000009353","FR0000004396","70.0"
"FR0000004396","FR0000015395","70.0"
"FR0000015395","FR0000005750","70.0"
"FR0000005750","FR0000008925","140.0"
"FR0000004541","FR0000009250","100.0"
"FR0000005090","FR0000004541","70.0"
"FR0000009250","FR0000000845","100.0"
"FR9900001957","FR0000000352","40.0"
"FR0000000845","FR0000008880","70.0"
"FR0000014763","FR0000002749","70.0"
"FR0000008880","FR0000004220","70.0"
"FR0000003999","FR0000000533","70.0"
"FR0000000533","FR0000001492","100.0"
"FR9900001616","FR0000004857","80.0"
"FR0000002749","FR9900001616","70.0"
"FR0000004220","FR0000014763","70.0"
"FR0000004857","FR0000003999","70.0"
"FR0000001492","FR0000001089","100.0"
"FR9900003641","FR9900001189","30.0"
"FR9900001189","FR9900001161","30.0"
"FR9900001161","FR9900001176","30.0"
