"source","target","sectionspeed"
"IT11858","IT11859","120.0"
"IT11841","IT11842","140.0"
"IT11863","IT11870","132.5"
"IT11837","IT11840","140.0"
"IT11866","IT11970","120.0"
"IT11859","IT11860","100.0"
"IT11835","IT11836","125.0"
"IT11870","IT11864","132.5"
"IT11833","IT11835","140.0"
"IT11843","IT11844","140.0"
"IT11853","IT11854","140.0"
"IT11848","IT11850","140.0"
"IT11969","IT11867","120.0"
"IT11855","IT11872","140.0"
"IT11851","IT11853","140.0"
"IT11970","IT11781","60.0"
"IT11850","IT11851","140.0"
"IT11836","IT11837","125.0"
"IT11864","IT11865","140.0"
"IT11847","IT11848","95.0"
"IT11951","IT11952","85.0"
"IT11950","IT11951","85.0"
"IT11749","IT11950","85.0"
"IT11956","IT11833","145.0"
"IT11954","IT11956","145.0"
"IT11952","IT11953","85.0"
"IT11953","IT11954","85.0"
"IT11964","IT11755","150.0"
"IT11755","IT11909","150.0"
"IT11739","IT11751","105.0"
"IT11751","IT11964","150.0"
"IT11751","IT11740","105.0"
"IT11755","IT11756","105.0"
"IT11909","IT11910","105.0"
"IT11903","IT11904","150.0"
"IT11811","IT11901","150.0"
"IT11909","IT11756","105.0"
"IT11905","IT11906","90.0"
"IT11901","IT11903","150.0"
"IT11756","IT11908","150.0"
"IT11906","IT11908","90.0"
"IT11904","IT11905","150.0"
"IT12309","IT12310","110.0"
"IT12001","IT12355","140.0"
"IT12060","IT12059","150.0"
"IT12315","IT12316","105.0"
"IT12312","IT12313","110.0"
"IT12320","IT12321","110.0"
"IT12335","IT12332","55.0"
"IT12322","IT12323","135.0"
"IT12333","IT12334","95.0"
"IT12314","IT12315","105.0"
"IT12321","IT12322","105.0"
"IT12313","IT12314","105.0"
"IT12005","IT12060","150.0"
"IT12326","IT12327","150.0"
"IT12059","IT12308","150.0"
"IT12316","IT12317","95.0"
"IT12328","IT12330","135.0"
"IT12330","IT12333","135.0"
"IT12308","IT12309","110.0"
"IT12003","IT12305","150.0"
"IT12324","IT12326","150.0"
"IT12327","IT12328","150.0"
"IT12311","IT12312","110.0"
"IT12007","IT12001","140.0"
"IT12303","IT12003","150.0"
"IT12305","IT12005","150.0"
"IT12317","IT12320","110.0"
"IT12323","IT12324","135.0"
"IT12334","IT12335","95.0"
"IT12310","IT12311","110.0"
"IT12355","IT12303","150.0"
"IT00867","IT04100","90.0"
"IT04102","IT04103","90.0"
"IT04101","IT04102","90.0"
"IT04100","IT04101","90.0"
"IT12057","IT12337","95.0"
"IT12336","IT12337","130.0"
"IT12338","IT12336","130.0"
"IT12338","IT12340","130.0"
"IT12342","IT12344","100.0"
"IT12353","IT12349","130.0"
"IT12347","IT12353","135.0"
"IT12344","IT12345","95.0"
"IT12341","IT12342","95.0"
"IT12340","IT12341","105.0"
"IT12345","IT12347","140.0"
"IT12277","IT12276","70.0"
"IT12273","IT12272","75.0"
"IT12275","IT12273","75.0"
"IT12272","IT12270","80.0"
"IT12340","IT12278","90.0"
"IT12276","IT12275","70.0"
"IT12278","IT12277","75.0"
"IT12411","IT12412","80.0"
"IT12412","IT12413","80.0"
"IT12414","IT12416","75.0"
"IT12409","IT12410","95.0"
"IT12416","IT12417","75.0"
"IT12430","IT12408","105.0"
"IT12408","IT12409","90.0"
"IT12413","IT12414","80.0"
"IT12410","IT12411","130.0"
"IT12407","IT12430","95.0"
"IT12420","IT12421","80.0"
"IT12417","IT12418","75.0"
"IT12418","IT12419","90.0"
"IT12422","IT12423","80.0"
"IT12428","IT12349","85.0"
"IT12421","IT12422","75.0"
"IT12023","IT12428","80.0"
"IT12423","IT12424","80.0"
"IT12426","IT12427","90.0"
"IT12419","IT12420","90.0"
"IT12424","IT12426","90.0"
"IT12427","IT12023","80.0"
"IT12039","IT12038","110.0"
"IT12021","IT12019","90.0"
"IT12049","IT12054","180.0"
"IT12042","IT12041","155.0"
"IT12017","IT12015","160.0"
"IT12038","IT12037","110.0"
"IT12071","IT12070","160.0"
"IT12029","IT12028","110.0"
"IT12034","IT12033","105.0"
"IT12027","IT12026","110.0"
"IT12053","IT12025","120.0"
"IT12040","IT12043","155.0"
"IT12022","IT12021","90.0"
"IT12030","IT12029","110.0"
"IT12041","IT12040","155.0"
"IT12037","IT12036","110.0"
"IT12050","IT12049","180.0"
"IT12025","IT12024","120.0"
"IT12007","IT12050","180.0"
"IT12045","IT12042","180.0"
"IT12033","IT12031","110.0"
"IT12026","IT12053","120.0"
"IT12051","IT12036","180.0"
"IT12019","IT12071","100.0"
"IT12036","IT12034","105.0"
"IT12031","IT12030","110.0"
"IT12054","IT12061","180.0"
"IT12043","IT12039","100.0"
"IT12043","IT12051","180.0"
"IT12024","IT12022","100.0"
"IT12070","IT12017","120.0"
"IT12061","IT12045","180.0"
"IT12028","IT12027","110.0"
"IT12014","IT12013","125.0"
"IT12011","IT12010","135.0"
"IT12010","IT12009","135.0"
"IT12015","IT12014","130.0"
"IT12008","IT12035","140.0"
"IT12009","IT12008","135.0"
"IT12035","IT12032","140.0"
"IT12032","IT12055","140.0"
"IT12012","IT12011","125.0"
"IT12013","IT12012","125.0"
"IT12233","IT12232","100.0"
"IT12230","IT12068","95.0"
"IT12204","IT12068","95.0"
"IT12380","IT12235","100.0"
"IT12235","IT12234","95.0"
"IT12231","IT12230","95.0"
"IT12232","IT12231","100.0"
"IT12234","IT12233","100.0"
"IT12250","IT12247","130.0"
"IT12244","IT12243","90.0"
"IT12338","IT12252","100.0"
"IT12237","IT12236","100.0"
"IT12243","IT12242","90.0"
"IT12246","IT12244","130.0"
"IT12240","IT12239","85.0"
"IT12236","IT12380","105.0"
"IT12239","IT12238","85.0"
"IT12242","IT12241","90.0"
"IT12247","IT12246","130.0"
"IT12241","IT12240","90.0"
"IT12252","IT12250","100.0"
"IT12238","IT12237","85.0"
"IT00841","IT00860","135.0"
"IT00864","IT00866","105.0"
"IT00860","IT00861","135.0"
"IT00861","IT00862","105.0"
"IT00866","IT00867","105.0"
"IT00862","IT00864","105.0"
"IT12200","IT12015","130.0"
"IT12203","IT12064","130.0"
"IT12064","IT12200","130.0"
"IT12204","IT12203","95.0"
"IT12143","IT12134","85.0"
"IT12130","IT12143","85.0"
"IT12127","IT12125","125.0"
"IT12125","IT12121","120.0"
"IT12132","IT12069","105.0"
"IT12135","IT12130","60.0"
"IT12129","IT12145","110.0"
"IT12069","IT12140","110.0"
"IT12121","IT12133","120.0"
"IT12066","IT12129","85.0"
"IT12144","IT12135","60.0"
"IT12139","IT12132","90.0"
"IT12140","IT12131","110.0"
"IT12131","IT12066","87.5"
"IT12145","IT12799","120.0"
"IT12134","IT12139","90.0"
"IT12799","IT12127","125.0"
"IT12209","IT12207","130.0"
"IT12209","IT12211","95.0"
"IT12370","IT12212","100.0"
"IT12207","IT12206","130.0"
"IT12206","IT12068","130.0"
"IT12211","IT12212","105.0"
"IT12213","IT12216","80.0"
"IT12213","IT12370","105.0"
"IT12136","IT12137","65.0"
"IT12134","IT12136","85.0"
"IT12004","IT12138","65.0"
"IT12902","IT12856","90.0"
"IT12857","IT12859","100.0"
"IT12853","IT12861","100.0"
"IT12861","IT12862","100.0"
"IT12859","IT12860","100.0"
"IT12896","IT12857","100.0"
"IT12856","IT12896","85.0"
"IT12860","IT12853","100.0"
"IT12817","IT12801","100.0"
"IT12814","IT12815","85.0"
"IT12813","IT12814","95.0"
"IT12816","IT12817","90.0"
"IT12815","IT12816","85.0"
"IT12807","IT12813","95.0"
"IT12865","IT12866","100.0"
"IT12880","IT12881","150.0"
"IT12878","IT12897","150.0"
"IT12882","IT12883","150.0"
"IT12885","IT12886","150.0"
"IT12876","IT12878","140.0"
"IT12866","IT12867","85.0"
"IT12897","IT12879","150.0"
"IT12872","IT12873","100.0"
"IT12886","IT12887","150.0"
"IT12887","IT12888","150.0"
"IT12873","IT12874","110.0"
"IT12800","IT12864","100.0"
"IT12864","IT12865","100.0"
"IT12867","IT12868","110.0"
"IT12875","IT12876","140.0"
"IT12874","IT12875","95.0"
"IT12881","IT12882","150.0"
"IT12869","IT12872","100.0"
"IT12883","IT12885","150.0"
"IT12868","IT12869","85.0"
"IT12879","IT12880","150.0"
"IT12809","IT12890","150.0"
"IT12810","IT12891","117.5"
"IT12889","IT12809","150.0"
"IT12890","IT12819","140.0"
"IT12808","IT12889","150.0"
"IT12888","IT12808","150.0"
"IT12819","IT12810","140.0"
"IT12954","IT12956","140.0"
"IT12956","IT12888","110.0"
"IT12952","IT12954","140.0"
"IT00869","IT00870","95.0"
"IT00879","IT04805","80.0"
"IT00873","IT00874","85.0"
"IT00874","IT00875","95.0"
"IT00871","IT00872","95.0"
"IT00867","IT00869","85.0"
