"source","target","sectionlength"
"FR0000005684","FR0000003792","0.455"
"FR0000003134","FR0000005181","3.862"
"FR0000001017","FR0000003134","5.614"
"FR0000006133","FR0000004589","0.403"
"FR0000014864","FR0000016546","0.05"
"FR0000006570","FR0000011631","0.413"
"FR0000011631","FR0000005684","5.837"
"FR0000014863","FR0000014864","0.533"
"FR0000008954","FR0000014864","0.0"
"FR0000008954","FR0000014863","0.057"
"FR0000003660","FR0000006570","0.177"
"FR0000014955","FR0000009051","5.511"
"FR0000002616","FR0000008470","0.059"
"FR0000009096","FR0000003527","0.251"
"FR0000009096","FR9900000467","0.0"
"FR9900000193","FR0000003247","7.045"
"FR0000002925","FR9900000193","0.132"
"FR0000002939","FR0000005468","0.263"
"FR0000008167","FR9900000193","0.0"
"FR0000008167","FR0000002925","0.392"
"FR0000005468","FR0000009096","10.5"
"FR0000001017","FR0000008167","0.169"
"FR0000008470","FR0000002939","4.482"
"FR0000008470","FR9900004642","0.0"
"FR0000008470","FR9900004641","0.0"
"FR0000007691","FR0000002616","0.559"
"FR0000006809","FR0000001273","11.555"
"FR0000003247","FR0000016629","9.377"
"FR0000003527","FR9900000467","0.081"
"FR9900000467","FR0000001017","21.949"
"FR9900000578","FR0000006809","6.333"
"FR0000006039","FR0000005947","7.386"
"FR0000004113","FR0000006039","0.156"
"FR0000006900","FR0000009048","4.536"
"FR9900000214","FR0000006900","0.247"
"FR0000003065","FR9900000214","0.059"
"FR0000005947","FR9900000214","0.0"
"FR0000005947","FR0000003065","0.323"
"FR0000007422","FR9900000578","0.0"
"FR0000007422","FR0000004916","0.392"
"FR0000009048","FR0000007422","3.577"
"FR9900002124","FR0000004113","3.628"
"FR9900004093","FR9900002124","0.284"
"FR0000001273","FR0000007691","0.01"
"FR0000004916","FR9900000578","0.196"
"FR0000006498","FR9900003509","7.671"
"FR9900001805","FR0000006498","1.189"
"FR0000008772","FR9900001805","0.102"
"FR0000009788","FR0000008772","0.329"
"FR0000001273","FR0000016043","2.583"
"FR0000007310","FR0000005740","0.137"
"FR9900002170","FR0000006154","7.222"
"FR0000010372","FR0000002899","0.42"
"FR0000007711","FR0000010372","0.055"
"FR0000008480","FR0000008174","4.94"
"FR0000004780","FR0000009366","6.099"
"FR0000006186","FR9900001651","0.089"
"FR0000006186","FR0000011095","0.0"
"FR0000008174","FR0000003593","0.45"
"FR0000005992","FR0000008480","1.429"
"FR0000000928","FR0000004780","7.845"
"FR0000002672","FR0000005992","1.236"
"FR9900001651","FR0000011095","0.29"
"FR0000005643","FR0000010372","0.0"
"FR9900003509","FR9900002170","1.546"
"FR0000008590","FR0000002672","0.324"
"FR9900001476","FR0000008590","10.389"
"FR0000006154","FR9900001476","0.21"
"FR0000004578","FR0000007711","7.303"
"FR0000002899","FR9900003509","0.288"
"FR0000011095","FR0000005792","8.627"
"FR0000003593","FR0000006186","5.48"
"FR0000004478","FR0000016189","0.016"
"FR0000005740","FR0000004478","0.624"
"FR0000005792","FR0000004278","0.411"
"FR0000004278","FR0000005193","7.378"
"FR0000009366","FR0000004578","0.137"
"FR0000005193","FR0000007310","5.516"
"FR0000013670","FR0000000928","1.575"
"FR0000005675","FR0000007834","0.256"
"FR9900004654","EU00127","9.257"
"FR0000014923","FR0000000397","12.723"
"FR0000003022","FR0000014923","0.239"
"FR0000008996","FR0000014923","0.0"
"FR0000008996","FR0000002038","0.032"
"FR0000002038","FR0000006460","0.223"
"FR0000010134","FR9900004654","1.005"
"FR0000022940","FR0000008996","0.34"
"FR0000002423","FR0000001351","0.46"
"FR0000006460","FR0000003022","0.257"
"FR0000000928","FR0000002654","2.708"
"FR0000010133","FR0000010134","0.082"
"FR0000007356","FR0000010133","0.3"
"FR0000002476","FR0000013670","0.191"
"FR0000013613","FR0000008446","0.169"
"FR0000008446","FR0000005470","0.078"
"FR0000008446","FR0000014194","0.0"
"FR0000000397","FR0000004372","0.268"
"FR0000004372","FR0000001011","0.769"
"FR0000008057","FR0000013670","0.0"
"FR0000008057","FR0000002476","0.321"
"FR0000001011","FR0000008057","10.388"
"FR0000005470","FR0000010134","0.0"
"FR0000005470","FR0000010133","0.0"
"FR0000005470","FR0000014194","0.491"
"FR0000013364","FR0000008016","13.746"
"FR0000005053","FR0000013364","0.136"
"FR0000007834","FR0000013364","0.0"
"FR0000007834","FR0000005053","0.234"
"FR0000014194","FR0000003877","0.071"
"FR0000003877","FR0000006839","0.347"
"FR0000006839","FR9900002171","0.266"
"FR9900002171","FR0000007356","0.104"
"FR0000008016","FR0000013613","0.9"
"FR0000000321","FR0000005037","2.491"
"FR0000000912","FR0000002423","0.499"
"FR0000008504","FR0000004007","4.281"
"FR0000009540","FR0000009280","11.155"
"FR0000005925","FR0000009540","0.711"
"FR0000003929","FR0000005925","0.603"
"FR0000009609","FR0000003929","0.288"
"FR0000008897","FR9900001720","4.828"
"FR0000009280","FR0000003101","0.248"
"FR0000014762","FR0000008897","0.159"
"FR0000014761","FR0000014762","1.138"
"FR0000001351","FR0000000321","0.1"
"FR0000003101","FR0000005922","0.062"
"FR0000007872","FR0000004629","0.328"
"FR0000005922","FR0000008823","0.714"
"FR0000003935","FR0000008879","0.058"
"FR0000000187","FR0000003935","3.326"
"FR0000004629","FR0000009609","9.878"
"FR0000004575","FR9900004093","14.95"
"FR0000008823","FR0000014679","1.093"
"FR0000000799","FR0000000187","1.995"
"FR0000008879","FR0000014762","0.0"
"FR0000008879","FR0000014761","0.059"
"FR0000007887","FR0000007872","2.803"
"FR0000014679","FR0000000799","2.817"
"FR0000004007","FR0000022940","8.535"
"FR0000007301","FR0000012625","0.0"
"FR0000007301","FR0000002761","0.216"
"FR9900004093","FR0000007301","0.132"
"FR0000005037","FR0000004575","3.929"
"FR0000008029","FR0000008504","0.17"
"FR0000012625","FR0000008029","0.016"
"FR0000002654","FR0000007887","5.212"
"FR9900004643","FR0000005675","5.261"
"FR9900001720","FR9900004643","0.283"
"FR0000002761","FR0000012625","0.197"
"FR0000004108","FR0000003890","4.089"
"FR0000022940","FR0000009504","0.002"
"FR9900002132","FR0000022940","1.544"
"FR0000007857","FR0000003793","0.298"
"FR0000003793","FR0000005970","4.827"
"FR0000015594","FR0000002038","0.258"
"FR0000003890","FR0000006940","9.658"
"FR0000006940","FR0000009487","1.108"
"FR0000009487","FR0000001503","0.002"
"FR0000001039","FR0000003698","4.535"
"FR0000007600","FR9900002132","0.98"
"FR0000001503","FR0000007600","0.052"
"FR0000009504","FR0000015594","0.112"
"FR0000005970","FR0000004862","0.388"
"FR0000004862","FR0000004108","5.594"
"FR0000003698","FR0000007857","8.941"
"FR0000007006","FR0000007546","0.0"
"FR0000007006","FR0000016257","0.425"
"FR0000001503","FR0000008184","0.312"
"FR0000005276","FR0000007006","0.069"
"FR0000007632","FR0000005276","0.193"
"FR0000007632","FR0000009530","0.0"
"FR0000007632","FR0000006587","0.0"
"FR0000009487","FR0000001503","0.0"
"FR0000008184","FR0000007632","0.825"
"FR0000015602","FR0000004742","0.931"
"FR0000004236","FR0000009437","4.34"
"FR0000005934","FR0000007704","0.108"
"FR0000003699","FR0000004236","5.874"
"FR0000004448","FR0000006198","0.253"
"FR0000015500","FR0000006736","0.183"
"FR0000001143","FR0000001563","0.272"
"FR0000006736","FR0000003952","0.24"
"FR0000006736","FR0000011869","0.0"
"FR0000007539","FR0000008746","0.054"
"FR9900001452","FR0000009673","0.103"
"FR0000002065","FR0000010041","0.083"
"FR0000009673","FR0000001016","0.029"
"FR0000006198","FR0000008173","2.998"
"FR0000001016","FR0000008200","3.971"
"FR0000000103","FR0000005405","0.275"
"FR0000003952","FR0000011869","0.232"
"FR0000009510","FR0000015602","0.0"
"FR0000009510","FR0000015601","0.0"
"FR9900002063","FR9900001452","3.166"
"FR0000008173","FR0000008395","2.398"
"FR0000011869","FR0000005207","8.775"
"FR0000010041","FR0000015602","0.209"
"FR0000001781","FR0000004961","0.116"
"FR0000001563","FR0000000103","0.576"
"FR0000004961","FR0000013852","0.602"
"FR0000008395","FR9900002063","1.149"
"FR0000013852","FR0000003699","3.659"
"FR0000007704","FR0000009059","0.258"
"FR0000009437","FR0000015500","0.583"
"FR0000005405","FR0000010041","0.0"
"FR0000005405","FR0000015601","0.067"
"FR0000001184","FR0000001781","0.067"
"FR0000004742","FR0000005934","1.424"
"FR0000008200","FR0000013852","0.0"
"FR0000008200","FR0000001184","0.057"
"FR0000000512","FR0000015005","0.83"
"FR0000015454","FR0000004150","4.066"
"FR0000015005","FR0000007539","0.831"
"FR0000000867","FR0000008939","3.36"
"FR9900002007","FR0000000512","0.429"
"FR0000015003","FR0000004448","0.016"
"FR0000010330","FR0000008047","0.14"
"FR0000009059","FR0000015005","0.0"
"FR0000009059","FR9900002007","0.192"
"FR0000009059","FR0000015003","0.0"
"FR0000015601","FR0000002065","0.943"
"FR0000008047","FR0000008773","4.554"
"FR0000008746","FR0000015003","0.009"
"FR0000003166","FR0000015352","0.213"
"FR0000001327","FR0000001143","0.538"
"FR0000007801","FR0000005612","0.65"
"FR0000003212","FR0000005496","0.848"
"FR0000013475","FR0000008412","0.948"
"FR0000009320","FR0000009648","0.461"
"FR0000009320","FR0000015352","0.0"
"FR0000008412","FR0000006686","0.108"
"FR0000009648","FR0000003166","0.134"
"FR0000004320","FR0000015452","0.219"
"FR0000015352","FR0000003212","5.531"
"FR0000000423","FR0000007529","0.009"
"FR0000004823","FR9900003806","21.272"
"FR0000004150","FR0000002490","6.036"
"FR0000000297","FR0000007399","17.967"
"FR9900003709","FR0000003190","7.946"
"FR0000007529","FR0000007032","0.0"
"FR0000007529","FR9900003581","0.546"
"FR0000001039","FR9900003709","0.06"
"FR0000003917","FR0000001039","0.072"
"FR0000007975","FR0000003917","0.429"
"FR0000004833","FR0000010330","0.132"
"FR0000007521","FR9900003709","0.0"
"FR0000007521","FR0000007975","0.01"
"FR0000005207","FR0000003215","6.075"
"FR0000009397","FR0000015454","0.0"
"FR0000009397","FR0000004320","0.193"
"FR0000009397","FR0000015452","0.0"
"FR0000015452","FR0000015454","0.029"
"FR0000008634","FR0000007608","0.499"
"FR0000015724","FR0000007043","14.863"
"FR0000001097","FR0000001778","2.057"
"FR0000000574","FR0000005794","6.298"
"FR0000009602","FR0000015724","0.257"
"FR0000013869","FR0000008634","14.206"
"FR0000003215","FR0000007521","6.289"
"FR0000007496","FR0000000867","0.012"
"FR0000002457","FR0000006962","0.21"
"FR0000003233","FR0000009602","0.042"
"FR0000002390","FR0000001097","1.087"
"FR0000005994","FR0000004801","0.222"
"FR0000001778","FR9900002113","0.088"
"FR0000008773","FR0000007625","0.313"
"FR0000005183","FR0000004877","5.103"
"FR0000007608","FR0000002457","1.488"
"FR0000008939","FR0000009397","0.063"
"FR0000008215","FR0000013869","0.0"
"FR0000008215","FR0000002144","0.285"
"FR0000006686","FR0000008827","0.038"
"FR0000006686","FR0000011792","0.0"
"FR0000008827","FR0000011792","0.166"
"FR0000011792","FR0000002390","0.552"
"FR0000003190","FR0000005183","7.954"
"FR9900002113","FR0000007801","3.467"
"FR0000002144","FR0000013869","0.181"
"FR0000007625","FR0000009320","0.089"
"FR0000004877","FR0000007496","6.679"
"FR0000010467","FR0000013475","1.148"
"FR0000005496","FR0000022841","0.521"
"FR0000005612","FR0000010330","0.0"
"FR0000005612","FR0000004833","0.257"
"FR0000006962","FR0000000297","0.135"
"FR0000003125","FR0000003233","16.076"
"FR0000002490","FR0000004066","6.905"
"FR0000005232","FR0000008821","0.037"
"FR0000008821","FR9900003330","0.316"
"FR9900003330","FR0000006614","21.25"
"FR0000007399","FR0000003207","0.15"
"FR0000007399","FR0000012755","0.0"
"FR0000007859","FR0000005132","1.76"
"FR0000003207","FR0000012755","0.243"
"FR0000007043","FR0000012285","0.0"
"FR0000007043","FR0000003620","0.3"
"FR0000012755","FR0000000574","7.622"
"FR9900003335","FR0000000234","31.145"
"FR0000000234","FR0000000423","3.701"
"FR0000008888","FR0000003125","0.55"
"FR0000004548","FR9900003335","0.126"
"FR0000004801","FR0000007912","2.39"
"FR0000007620","FR0000008888","0.224"
"FR0000008751","FR0000004548","0.303"
"FR0000005132","FR0000005994","6.606"
"FR0000005794","FR9900003335","0.0"
"FR0000005794","FR0000008751","0.039"
"FR0000009150","FR0000007620","0.274"
"FR0000004066","FR0000000705","0.393"
"FR0000000705","FR0000007859","3.148"
"FR0000006614","FR0000004823","2.69"
"FR0000006525","FR0000011568","0.308"
"FR0000000931","FR0000010467","0.52"
"FR0000012285","FR0000006006","15.89"
"FR0000011568","FR0000005056","0.041"
"FR9900003746","FR0000009150","5.422"
"FR0000005710","FR0000010467","0.0"
"FR0000005710","FR0000000931","0.168"
"FR9900003806","FR9900004636","0.215"
"FR0000006006","FR0000008215","2.685"
"FR9900004636","FR9900003746","0.284"
"FR0000007912","FR0000013475","0.0"
"FR0000007912","FR0000005710","0.25"
"FR0000022841","FR0000002759","0.04"
"FR0000003620","FR0000012285","0.12"
"FR0000005056","FR0000005232","14.497"
"FR0000002759","FR0000006525","21.548"
"FR0000005127","FR9900003395","0.571"
"FR0000022944","FR9900001200","0.244"
"FR0000003228","FR0000005999","2.968"
"FR0000003594","FR9900004630","10.529"
"FR0000016436","FR0000016438","2.662"
"FR9900001200","FR0000003594","0.157"
"FR9900003395","FR0000003228","3.332"
"FR9900004630","FR9900003535","0.227"
"FR9900003535","FR0000005127","0.331"
"FR9900003535","FR9900003395","0.0"
"FR0000005999","FR0000004217","3.996"
"FR0000004518","FR0000001878","1.8"
"FR0000003268","FR0000004518","1.032"
"FR0000001305","FR0000005418","2.144"
"FR0000005418","FR0000004193","0.178"
"FR0000004193","FR0000022944","25.825"
"FR0000004217","FR0000016436","4.61"
"FR0000016438","FR0000003268","1.874"
"FR0000000423","FR0000001305","3.737"
"FR0000000234","FR0000001305","0.637"
"FR0000002065","FR0000015976","0.797"
"FR0000006780","FR0000008846","0.015"
"FR0000008476","FR0000005264","0.373"
"FR0000009267","FR0000005488","0.258"
"FR0000007986","FR0000006640","0.169"
"FR0000006640","FR9900003816","0.167"
"FR0000008097","FR0000007883","0.023"
"FR0000008586","FR0000009544","0.1"
"FR9900003816","FR0000009297","0.184"
"FR0000007883","FR0000008476","0.171"
"FR0000008846","FR0000008586","0.058"
"FR0000000512","FR0000009482","1.04"
"FR0000006880","FR0000007986","0.174"
"FR0000009544","FR0000009267","0.068"
"FR0000005260","FR0000008097","0.043"
"FR0000007776","FR0000006780","0.086"
"FR0000005592","FR0000005260","0.018"
"FR0000005264","FR0000007776","0.011"
"FR0000009297","FR0000005592","0.082"
"FR0000009482","FR0000006880","0.159"
"FR0000008364","FR0000009456","0.057"
"FR0000005301","FR0000007587","0.086"
"FR0000006301","FR0000007386","0.196"
"FR0000009575","FR0000006483","0.124"
"FR0000006260","FR0000006301","0.044"
"FR0000009535","FR0000009575","0.025"
"FR0000009456","FR0000006450","0.237"
"FR0000006450","FR0000006260","0.137"
"FR0000000998","FR0000008364","0.679"
"FR0000005550","FR0000006778","0.216"
"FR0000007871","FR0000009328","0.184"
"FR0000006778","FR0000007575","0.108"
"FR0000007386","FR0000005550","1.001"
"FR0000007575","FR0000007871","0.039"
"FR0000009328","FR0000005301","0.454"
"FR0000001184","FR0000000998","0.25"
"FR0000007587","FR0000009535","0.212"
"FR0000008865","FR0000005729","1.063"
"FR0000009326","FR0000015900","0.024"
"FR0000006815","FR0000009326","0.036"
"FR0000011748","FR0000006815","0.033"
"FR0000006657","FR0000011748","0.0"
"FR0000006657","FR0000007111","0.029"
"FR0000007111","FR0000011748","0.618"
"FR0000000998","FR0000008865","2.635"
"FR0000005729","FR0000006657","0.112"
"FR0000005729","FR0000009556","0.0"
"FR0000001487","FR0000001565","0.566"
"FR0000008237","FR0000002617","0.197"
"FR0000002617","FR0000001487","0.184"
"FR0000007477","FR0000012862","0.0"
"FR0000006969","FR0000012862","0.064"
"FR0000001565","FR0000001373","0.454"
"FR0000000053","FR0000008237","0.05"
"FR0000012862","FR0000000830","0.045"
"FR0000001373","FR0000006969","1.222"
"FR0000001487","FR0000016155","0.786"
"FR0000000215","FR0000004048","0.21"
"FR0000004048","FR9900003659","0.26"
"FR0000003219","FR0000003786","8.545"
"FR9900001985","FR0000000684","0.63"
"FR0000003878","FR0000006524","0.132"
"FR0000000684","FR0000003878","7.098"
"FR0000002282","FR0000003978","6.37"
"FR0000008216","FR0000008145","0.51"
"FR0000004066","FR0000000705","0.393"
"FR0000001166","FR0000003950","1.096"
"FR0000011567","FR0000001745","0.14"
"FR0000003950","FR0000008216","0.153"
"FR0000008145","FR9900001985","0.644"
"FR0000001745","FR0000008792","0.125"
"FR9900002102","FR0000001166","7.147"
"FR0000008494","FR0000003807","0.473"
"FR0000000055","FR9900002102","1.071"
"FR0000003807","FR0000003219","9.979"
"FR0000006524","FR0000011567","0.428"
"FR0000008792","FR0000002433","16.054"
"FR0000003978","FR0000004066","1.5"
"FR0000002433","FR0000008494","11.125"
"FR0000003786","FR0000002282","5.261"
"FR0000000684","FR0000000344","2.02"
"FR0000002791","FR9900002117","7.037"
"FR0000002920","FR0000007730","3.994"
"FR0000001419","FR0000005326","0.026"
"FR0000004698","FR0000004839","10.665"
"FR0000003291","FR0000004698","3.556"
"FR0000006395","FR0000011381","0.366"
"FR9900001987","FR0000007337","3.854"
"FR0000007730","FR9900001397","0.172"
"FR0000011381","FR9900001987","0.607"
"FR0000007337","FR0000001419","0.548"
"FR0000005326","FR0000002791","0.292"
"FR0000004839","FR0000006395","5.006"
"FR9900002117","FR0000001072","1.033"
"FR0000004372","FR0000000397","0.268"
"FR0000001072","FR0000004372","0.303"
"FR9900001397","FR0000003291","5.455"
"FR0000001072","FR0000007850","0.362"
"FR0000006869","FR0000012051","0.366"
"FR0000012051","FR0000001011","0.064"
"FR0000007850","FR0000006869","0.025"
"FR0000001778","FR0000002650","1.543"
"FR0000002650","FR0000002920","6.773"
"FR0000000498","FR0000007322","8.96"
"FR9900003807","FR0000002290","0.295"
"FR9900003807","FR9900002700","0.0"
"FR0000007322","FR0000000306","3.241"
"FR9900003818","FR9900003137","19.582"
"FR0000000306","FR9900003807","4.22"
"FR0000006713","FR0000000306","0.0"
"FR9900003166","FR9900003815","20.66"
"FR9900003137","FR9900003808","0.166"
"FR9900003815","FR9900002447","0.385"
"FR9900003808","FR9900003746","35.677"
"FR9900003110","FR9900003818","0.178"
"FR9900002447","FR9900003110","0.022"
"FR0000002290","FR9900002700","0.198"
"FR9900002700","FR9900003166","15.549"
"FR9900003507","FR0000000031","3.967"
"FR0000005832","FR0000008301","6.357"
"FR0000006963","FR0000008149","0.078"
"FR0000003433","FR0000008019","0.442"
"FR0000008019","FR0000006963","0.027"
"FR0000008149","FR0000003874","15.582"
"FR0000008301","FR0000003433","19.642"
"FR0000003125","FR0000005832","0.279"
"FR0000003874","FR0000001121","16.713"
"FR0000006762","FR0000009614","0.197"
"FR0000003283","FR9900003661","0.318"
"FR0000004676","FR0000009552","13.951"
"FR9900003661","FR0000015950","0.145"
"FR0000006445","FR0000004676","0.392"
"FR0000003261","FR0000006445","16.311"
"FR0000005024","FR0000006762","12.823"
"FR0000009552","FR0000005024","0.304"
"FR0000001121","FR0000003261","4.091"
"FR0000009614","FR0000003283","0.413"
"FR0000000297","FR0000002457","0.345"
"FR0000002457","FR0000006404","0.2"
"FR0000006038","FR0000008990","0.11"
"FR0000006404","FR0000006038","0.08"
"FR0000008990","FR9900003653","0.147"
"FR9900003653","FR9900001092","0.723"
"FR0000016196","FR0000000297","0.135"
"FR9900003855","FR9900003669","0.045"
"FR0000001823","FR9900003855","0.27"
"FR0000012267","FR9900003581","0.166"
"FR0000007032","FR0000012267","0.0"
"FR0000001287","FR0000005565","0.093"
"FR0000000339","FR0000009462","0.096"
"FR0000005565","FR0000000339","0.111"
"FR0000009462","FR0000012267","39.694"
"FR0000000868","FR0000003484","0.836"
"FR0000006211","FR0000011134","0.0"
"FR0000006211","FR0000004741","0.146"
"FR0000002783","FR0000006882","3.704"
"FR0000006882","FR0000005415","0.64"
"FR0000002478","FR0000002783","3.466"
"FR0000004632","FR0000009176","9.404"
"FR0000006083","FR0000010963","0.0"
"FR0000006083","FR0000007922","0.995"
"FR9900001994","FR0000001287","2.741"
"FR0000002269","FR0000003818","3.242"
"FR0000005415","FR0000004632","0.021"
"FR0000010963","FR0000007375","0.069"
"FR0000007833","FR0000006211","4.98"
"FR0000007571","FR0000005621","0.0"
"FR0000007571","FR0000013488","0.788"
"FR0000001287","FR0000002265","1.946"
"FR0000006991","FR0000000868","0.416"
"FR0000008427","FR0000003254","0.239"
"FR0000007375","FR0000009224","0.046"
"FR0000007375","FR0000012725","0.0"
"FR0000009685","FR9900001994","0.151"
"FR0000009224","FR0000007571","0.056"
"FR0000003254","FR0000001823","0.235"
"FR0000003818","FR0000003998","3.202"
"FR0000015157","FR0000009685","0.198"
"FR0000009176","FR0000008427","0.004"
"FR0000009176","FR0000015157","0.0"
"FR0000008054","FR0000006835","0.284"
"FR0000011134","FR0000004627","4.598"
"FR0000000907","FR9900002000","0.084"
"FR0000001823","FR0000015157","0.46"
"FR0000006835","FR0000006991","0.094"
"FR0000000208","FR0000008054","10.412"
"FR0000003652","FR0000000208","0.435"
"FR0000007922","FR0000000907","0.116"
"FR0000007922","FR0000013488","0.0"
"FR0000002265","FR0000007833","0.353"
"FR0000003998","FR0000002478","3.232"
"FR0000004627","FR0000008649","0.283"
"FR9900002000","FR0000010963","0.014"
"FR0000008649","FR0000003652","6.812"
"FR0000001179","FR0000006061","0.434"
"FR0000004741","FR0000011134","0.268"
"FR0000012725","FR0000002269","2.351"
"FR0000013488","FR0000012725","0.082"
"FR0000006061","FR0000006083","0.152"
"FR0000003118","FR9900003787","2.7"
"FR0000009789","FR0000016449","0.446"
"FR0000006714","FR0000007287","0.06"
"FR0000006470","FR0000009629","0.098"
"FR0000011525","FR0000016449","0.154"
"FR0000013188","FR0000016455","0.068"
"FR0000006493","FR0000011525","0.0"
"FR0000006493","FR0000005569","0.24"
"FR0000007719","FR0000013188","0.166"
"FR0000007719","FR0000013189","0.0"
"FR0000007287","FR0000012603","0.65"
"FR0000016455","FR0000013189","0.134"
"FR0000009444","FR0000006714","0.223"
"FR0000013189","FR0000009444","2.924"
"FR0000005569","FR0000011525","0.273"
"FR0000016446","FR0000008909","1.183"
"FR0000012603","FR0000006493","0.573"
"FR0000009273","FR0000016446","4.249"
"FR0000004403","FR0000009273","0.085"
"FR0000008909","FR0000006470","2.772"
"FR0000009629","FR0000007719","2.645"
"FR0000000390","FR9900003240","0.119"
"FR0000004620","FR0000000390","16.575"
"FR9900003605","FR9900003606","0.054"
"FR0000000106","FR0000016110","1.045"
"FR0000001793","FR0000000907","2.065"
"FR0000003132","FR9900001522","7.901"
"FR0000015869","FR0000006417","4.311"
"FR0000008685","FR0000005849","2.785"
"FR0000003819","FR0000003294","7.441"
"FR9900000026","FR9900003820","0.019"
"FR0000003294","FR0000002489","6.865"
"FR0000006417","FR9900000026","1.074"
"FR0000002489","FR0000007898","2.479"
"FR0000013455","FR0000000240","0.377"
"FR9900003820","FR0000003132","0.247"
"FR0000007898","FR0000013455","0.0"
"FR0000007898","FR0000006564","1.071"
"FR0000006564","FR0000013455","0.272"
"FR0000006564","FR0000011620","0.0"
"FR0000005849","FR0000005872","0.017"
"FR9900001522","FR0000003945","14.561"
"FR0000004329","FR0000022950","0.248"
"FR0000002577","FR0000011620","0.054"
"FR0000004453","FR0000002652","3.157"
"FR0000006009","FR0000001399","1.045"
"FR0000004896","FR0000004275","2.815"
"FR0000007717","FR0000006009","0.112"
"FR0000009473","FR9900003506","0.034"
"FR0000001399","FR0000000097","1.03"
"FR9900003506","FR0000007717","0.03"
"FR0000004482","FR0000009473","0.791"
"FR0000015940","FR0000004482","0.025"
"FR0000005134","FR0000004896","1.991"
"FR0000003407","FR0000006540","0.46"
"FR0000006540","FR0000007333","0.108"
"FR0000006540","FR0000022973","0.0"
"FR0000002652","FR0000003407","1.825"
"FR0000000097","FR0000004640","0.166"
"FR0000004640","FR0000007185","0.078"
"FR0000007185","FR9900002173","2.112"
"FR9900001327","FR0000011364","0.128"
"FR0000011364","FR0000022971","0.005"
"FR0000022971","FR0000004400","0.65"
"FR0000004400","FR0000000066","0.205"
"FR0000000240","FR0000002577","0.145"
"FR0000000066","FR0000009334","2.37"
"FR0000009334","FR0000005204","0.152"
"FR0000004275","FR0000003289","3.391"
"FR0000005204","FR0000006673","0.014"
"FR0000006673","FR0000007291","0.399"
"FR0000007291","FR0000004453","5.624"
"FR0000016441","FR0000007400","1.097"
"FR9900002173","FR0000016441","0.789"
"FR0000007333","FR0000022973","0.826"
"FR0000007333","FR0000012671","0.0"
"FR0000009207","FR0000015202","0.161"
"FR0000009207","FR0000015201","0.0"
"FR0000003902","FR0000002245","2.822"
"FR0000022973","FR0000012671","0.199"
"FR0000006352","FR0000004465","6.89"
"FR0000001556","FR0000002690","2.45"
"FR9900000477","FR0000001556","0.057"
"FR0000022978","FR9900000477","0.031"
"FR9900000677","FR0000004060","0.207"
"FR0000003774","FR0000006352","0.36"
"FR0000004060","FR0000022977","4.58"
"FR0000004465","FR0000005693","3.47"
"FR0000022976","FR0000022978","0.0"
"FR0000022976","FR0000002751","0.379"
"FR9900000701","FR0000022976","0.17"
"FR9900001153","FR9900000701","0.073"
"FR0000022977","FR9900000477","0.0"
"FR0000022977","FR9900001153","0.115"
"FR0000002751","FR0000022978","0.108"
"FR0000008000","FR9900000677","0.97"
"FR0000004530","FR0000008000","0.864"
"FR0000009254","FR0000003069","3.451"
"FR0000009254","FR0000007196","0.0"
"FR0000012671","FR0000002584","1.491"
"FR0000006248","FR0000000348","0.124"
"FR0000002584","FR0000004125","2.0"
"FR0000004125","FR0000007404","2.375"
"FR0000007404","FR0000002740","1.103"
"FR0000002690","FR0000005134","1.971"
"FR0000000348","FR0000008637","1.131"
"FR0000002740","FR0000002863","1.647"
"FR0000008637","FR0000009254","1.737"
"FR0000002863","FR0000004530","2.396"
"FR0000003069","FR0000006338","0.06"
"FR0000006338","FR0000003774","6.071"
"FR0000002245","FR0000006248","0.238"
"FR0000015202","FR0000015201","0.251"
"FR0000007400","FR0000009207","0.604"
"FR0000015201","FR0000005046","0.064"
"FR0000005604","FR0000002857","0.018"
"FR0000008612","FR9900001166","0.118"
"FR9900001166","FR9900001197","0.118"
"FR0000003347","FR0000012557","0.201"
"FR0000007255","FR0000003347","0.456"
"FR0000007255","FR0000012557","0.0"
"FR0000005016","EU00126","0.994"
"FR0000006413","FR0000007255","0.106"
"FR0000009159","FR0000004610","0.139"
"FR9900004307","FR0000003902","3.638"
"FR0000008069","FR0000008927","3.314"
"FR0000008927","FR0000009159","0.073"
"FR0000005693","FR0000005604","0.785"
"FR0000005693","FR0000010441","0.0"
"FR0000004610","FR0000004615","9.669"
"FR0000002857","FR0000010441","0.182"
"FR0000012557","FR9900001017","0.124"
"FR9900001017","FR0000008069","6.052"
"FR0000011620","FR0000008848","1.752"
"FR0000004615","FR0000003819","6.639"
"FR0000008848","FR0000008612","2.916"
"FR0000002294","FR0000008685","7.389"
"FR0000003945","FR0000006495","1.432"
"FR0000006495","FR0000011529","0.876"
"FR0000011529","FR0000004809","0.825"
"FR0000004809","FR0000004532","3.675"
"FR0000003168","FR0000002294","5.211"
"FR0000004532","FR0000004773","3.064"
"FR0000002086","FR0000003168","2.895"
"FR0000010441","FR0000002086","0.125"
"FR0000004443","FR0000015869","9.694"
"FR0000004773","FR0000003653","2.09"
"FR9900001197","FR0000004329","0.214"
"FR9900001169","FR0000005016","2.057"
"FR0000022950","FR9900000954","0.0"
"FR0000022950","FR0000000501","0.15"
"FR0000003820","FR0000004433","5.795"
