TRACK_NUM;DIRECTION;KM_I;KM_L;DESCRIPTION;UNIT_KIND;SHORTCUT;GK_R_DGN;GK_H_DGN;LAT;LONG
6403;0;105020022;50,2 + 22;Koethen;St;LK;3706485,851;5739581,42;51,75237195;11,98933729
6403;0;105520007;55,2 + 7;Arensdorf (b Koethen);Sp;LAF;3707949,946;5734816,805;51,70906672;12,00766737
6403;0;105980064;59,8 + 64;Weißandt-Goelzau;Sp Bk;LWG;3709609,585;5730478,017;51,66950804;12,02904147
6403;0;106630071;66,3 + 71;Stumsdorf;St;LSTF;3712469,457;5724630,969;51,61595772;12,06677497
6403;0;107410030;74,1 + 30;Niemberg;St;LNM;3715017,422;5717516,66;51,55114159;12,09915668
6403;0;108100078;81,0 + 78;Zoeberitz;Sp;LZBR;3710678,019;5712145,637;51,50456879;12,03347565
6403;0;108320030;83,2 + 30;Halle (Saale) Gbf Nord;Stp;LHG M;3708791,421;5711113,618;51,49600481;12,00573185
6403;0;108370074;83,7 + 74;Halle (Saale) Hno;Stp;LHNWO;3708293,65;5710899,235;51,49426391;11,9984476
6403;0;108600035;86,0 + 35;Halle (Saale) Main Station;Stp;LH;3707641,005;5708997,177;51,47743088;11,98794585
6403;0;108860084;88,6 + 84;Halle (Saale) Leuchtturm;Swch;LHAL;3709374,338;5707041,711;51,45924102;12,01170382
6403;0;108990080;89,9 + 80;Halle-Kanena;Swch;LKAN;3710583,24;5706588,992;51,45472973;12,02880409
6403;0;109670079;96,7 + 79;Groebers;St;LGOS;3716856,962;5704409,619;51,43280502;12,1175961
6403;0;109850075;98,5 + 75;Groebers Sued;Stp;LGOSS;3718484,02;5703761,407;51,42636326;12,14055844
6403;0;110040097;100,4 + 97;Großkugel;Sp;LGKL;3720257,817;5702951,297;51,41840721;12,16551994
6403;0;110320012;103,2 + 12;Schkeuditz West;Sp;LSDW;3722418,774;5701324,248;51,402963;12,19551689
6403;0;110510040;105,1 + 40;Schkeuditz;St;LSD;3724309,957;5701351,935;51,40246775;12,22266852
6403;0;111270038;112,7 + 38;Leipzig-Wahren;St;LLW;3731292,545;5699254,062;51,38084276;12,32147821
6403;0;111620094;116,2 + 94;Wiederitzsch;St;LWI;3734475,26;5700332,141;51,38921227;12,36782518
6403;0;111820011;118,2 + 11;Leipzig Messe Sued;Stp;LNW S;3736131,114;5700459,564;51,38966996;12,39165634
6404;0;100000000;0,0 + 0;Magdeburg Main Station;St;LM;3679958,733;5780679,389;52,13049326;11,62710205
6404;0;100240085;2,4 + 85;Magdeburg-Buckau;St;LMB;3680231,664;5778309,046;52,10912411;11,62982992
6404;0;100380003;3,8 + 3;Magdeburg SKET Industriepark;Stp;LMTW;3680810,703;5777131,258;52,09836153;11,63764847
6404;0;100820088;8,2 + 88;Beyendorf;Sp;LBYD;3680488,611;5772928,916;52,0607388;11,63073277
6404;0;101020045;10,2 + 45;Dodendorf;St;LDF;3679254,004;5771580,699;52,04903483;11,61204385
6404;0;101270020;12,7 + 20;Osterweddingen;Sp;LON;3676782,097;5771505,146;52,04914937;11,57600921
6404;0;101570067;15,7 + 67;Langenweddingen;Sp;LLWD;3673786,112;5771000,861;52,04556785;11,53212439
6404;0;102100096;21,0 + 96;Blumenberg;St;LBLG;3668670,593;5769531,031;52,03394821;11,45690806
6404;0;103100073;31,0 + 73;Hadmersleben;Sp Cro;LHD;3659674,304;5766273,821;52,0073584;11,32440888
6404;0;103820039;38,2 + 39;Oschersleben (Bode);St;LO;3652967,468;5768668,321;52,03074866;11,2278798
6404;0;104290032;42,9 + 32;Hordorf;Cro;LHF;3650404,23;5764935,807;51,99792774;11,18892172
6404;0;104560068;45,6 + 68;Krottorf;Sp o.S.;LKRF;3649260,252;5762465,735;51,97605239;11,17120377
6404;0;104820002;48,2 + 2;Nienhagen (b Halberstadt);Sp;LNHG;3649256,63;5759935,857;51,95333252;11,17005303
6404;0;105290073;52,9 + 73;Groß Quenstedt;Cro;LGQ;3646102,773;5756862,479;51,92656587;11,12290603
6405;0;107040006;70,4 + 6;Ditfurt;Sp;LDT;3650799,502;5746631,642;51,83343174;11,18666868
6405;0;107690016;76,9 + 16;Quedlinburg;St;LQB;3648575,193;5741168,76;51,78496302;11,15208452
6405;0;108280002;82,8 + 2;Neinstedt;Sp Bk;LNI;3644046,678;5737407,289;51,75236086;11,08494606
6405;0;108550032;85,5 + 32;Thale Musestieg;Sp;LTLM;3641369,137;5737224,635;51,75140147;11,04612335
6405;0;108670050;86,7 + 50;Thale Main Station;St;LTL;3640335,189;5736596,091;51,74601542;11,03090721
6406;0;100000000;0,0 + 0;Schoenebeck (Elbe);St;LSB;3687735,413;5768497,019;52,01854836;11,7338461
6406;0;100090016;0,9 + 16;Schoenebeck (Elbe) GSt;Stp;LSB G;3687042,825;5769097,357;52,0241713;11,72409636
6406;0;100740065;7,4 + 65;Magdeburg Suedost;St;LMSO;3683124,082;5774122,367;52,07058939;11,66975705
6406;0;101260033;12,6 + 33;Magdeburg-Buckau;St;LMB;3680225,533;5778301,891;52,10906187;11,62973675
6406;0;101510065;15,1 + 65;Magdeburg Main Station;St;LM;3679860,821;5780683,84;52,13056506;11,62567607
6406;0;101740061;17,4 + 61;Magdeburg-Neustadt;St;LMN;3680823,579;5782731,288;52,14863256;11,64080824
6406;0;102080050;20,8 + 50;Magdeburg-Rothensee;St;LMR;3681695,223;5785284,754;52,17127064;11,65489323
6406;0;102430087;24,3 + 87;Glindenberg;Swch;LGLB;3680898,376;5788716,668;52,20234222;11,64508736
6408;0;99999946;-0,0 + -53;Bruecke;Swch;LBRC;3682384,125;5783015,639;52,15067287;11,66373445
6409;0;99989924;-0,1 + -75;Glindenberg;Swch;LGLB;3680944,146;5788501,689;52,20039725;11,64564142
6409;0;100190079;1,9 + 79;Barleben;St;LBAR;3679246,344;5789399,512;52,20901153;11,62130977
6409;0;100640021;6,4 + 21;Meitzendorf;Sp;LME;3674981,139;5789289,761;52,20939514;11,55892028
6409;0;101000087;10,0 + 87;Groß Ammensleben;St;LGRL;3672624,171;5792101,206;52,23537956;11,5259063
6409;0;101270018;12,7 + 18;Vahldorf;Sp;LVA;3670774,187;5793937,472;52,25244258;11,49977963
6409;0;101760070;17,6 + 70;Haldensleben Euroglas GmbH;Rerout;LHLG;3666327,743;5796108,631;52,27329741;11,43579714
6409;0;102000074;20,0 + 74;Haldensleben;St;LHL;3664267,993;5797338,674;52,28496043;11,4062467
6409;0;102280076;22,8 + 76;Buelstringen Florastraße;St Swch;LFLO;3661811,536;5798610,301;52,29710644;11,37089067
6409;0;102580081;25,8 + 81;Buelstringen;St o.S.;LBST;3659120,36;5799884,782;52,30933567;11,33207779
6409;0;103260069;32,6 + 69;Flechtingen;St;LFG;3654160,25;5804028,565;52,34795947;11,26130731
6409;0;103830093;38,3 + 93;Wegenstedt;Sp;LWST;3650456,618;5808266,969;52,38704836;11,2088965
6409;0;104470052;44,7 + 52;Raetzlingen;St;LRI;3644578,199;5810529,673;52,40895036;11,1235915
6409;0;104900076;49,0 + 76;Boesdorf (Sachs-Anh);Sp;LBOE;3640469,766;5811880,599;52,42215166;11,06382402
6410;0;100060088;0,6 + 88;Biederitz;St;LBZ;3686022,879;5783393,423;52,15285221;11,7170434
6410;0;100440048;4,4 + 48;Koenigsborn;St;LKB;3688784,461;5781402,911;52,13404791;11,75624106
6410;0;100800012;8,0 + 12;Wahlitz;Sp Bk;LWH;3691136,336;5778722,148;52,10917649;11,7890446
6410;0;101320013;13,2 + 13;Gommern;St;LGO;3694689,455;5774943,065;52,07401698;11,83868833
6410;0;101970050;19,7 + 50;Proedel;Sp Bk;LPRL;3699967,071;5771101,479;52,03765813;11,91331713
6410;0;102220050;22,2 + 50;Luebs (b Magdeburg);Sp Bk;LLBS;3701577,135;5769187,384;52,01989589;11,93562368
6410;0;102680078;26,8 + 78;Gueterglueck;St;LGK;3705177,275;5766393,016;51,99349817;11,98632559
6411;0;100000000;0,0 + 0;Trebnitz Streckenwechsel 6410/6411;Trch;LTNZ;3708206,041;5764752,974;51,97765338;12,02936485
6411;0;100480076;4,8 + 76;Zerbst/Anhalt;Sp;LZE;3712411,369;5762284,347;51,95390962;12,08895394
6411;0;100820043;8,2 + 43;Juetrichau;Sp o.S.;LJR;3715062,77;5760214,096;51,93431345;12,12617046
6411;0;101470040;14,7 + 40;Rodleben;Stp;LROD;3720609,11;5756837,184;51,90184309;12,20452599
6411;0;101650063;16,5 + 63;Roßlau (Elbe) Swch Rvb/Rodleben;Swch CoPt;LRVB;3722244,549;5756029,631;51,89394768;12,22772982
6411;0;101790043;17,9 + 43;Roßlau (Elbe);St;LR;3722933,403;5754987,455;51,88432128;12,23704783
6411;0;102290057;22,9 + 57;Dessau Main Station;St;LD;3723004,464;5750045,398;51,83994651;12,23489254
6411;0;102730080;27,3 + 80;Dessau Sued;Sp;LDS;3723324,156;5745762,625;51,80138826;12,23676555
6411;0;103420097;34,2 + 97;Marke;Sp Rerout;LMAR;3725035,593;5739060,154;51,74056049;12,2571989
6411;0;103790050;37,9 + 50;Raguhn;Sp;LRH;3726120,802;5735574,732;51,70884903;12,2706241
6411;0;103830088;38,3 + 88;Raguhn Cro;Cro;LRHU;3726265,271;5735161,209;51,70508024;12,27244271
6411;0;104090009;40,9 + 9;Jeßnitz (Anh);Sp;LJZ;3726717,614;5732693,77;51,68275721;12,27737423
6411;0;104330017;43,3 + 17;Wolfen (Kr Bitterfeld);St;LWO;3726971,68;5730299,451;51,6611701;12,27948807
6411;0;104540089;45,4 + 89;Greppin;Sp;LGPN;3728308,883;5728622,842;51,64558496;12,2976881
6411;0;104640000;46,4 + 0;Bitterfeld Nord;St;LBTN;3728943,44;5727968,535;51,63945624;12,30641273
6411;0;104850010;48,5 + 10;Bitterfeld;St;LBT;3729770,192;5726164,396;51,62293123;12,31715286
6411;0;105290043;52,9 + 43;Holzweißig;Cro;LBTS;3728219,797;5722063,675;51,58676485;12,29213747
6411;0;105490030;54,9 + 30;Petersroda;Sp;LPRO;3727831,718;5720184,914;51,57006306;12,28533026
6411;0;106030080;60,3 + 80;Delitzsch unt St;St;LDL;3732245,941;5715308,902;51,52451343;12,34567457
6411;0;106180028;61,8 + 28;Delitzsch unt St Ah;Stp;LAH;3732824,587;5713980,579;51,51235681;12,35312144
6411;0;106510025;65,1 + 25;Zschortau;Sp;LZS;3733552,115;5710775,912;51,4833025;12,361465
6411;0;107000001;70,0 + 1;Rackwitz (b Leipzig);St;LRK;3734717,221;5706037,196;51,44030221;12,37506695
6411;0;107160000;71,6 + 0;Carlshoehe Cro;Cro;WCAH;3734916,834;5704454,823;51,4260215;12,37688467
6411;0;107390041;73,9 + 41;Leipzig Messe Nord;Stp;LNW N;3735589,154;5702210,804;51,40560814;12,38504498
6411;0;107500033;75,0 + 33;Leipzig Messe;St;LNW;3735916,416;5701168,251;51,39611789;12,38904767
6411;0;107570077;75,7 + 77;Leipzig Messe Sued;Stp;LNW S;3736132,255;5700455,727;51,38963505;12,39167015
6411;0;107730072;77,3 + 72;Leipzig Essener Straße;Stp;LLES;3736593,897;5698927,852;51,37573413;12,39727423
6411;0;107780080;77,8 + 80;Leipzig Nordkopf;Stp;LL  N;3736750,544;5698444,395;51,37133109;12,39919838
6411;0;108000095;80,0 + 95;Leipzig Berliner Straße;Stp;LLBB;3736228,643;5696454,464;51,35369323;12,39039668
6411;0;108120053;81,2 + 53;Leipzig Main Station;St;LL;3735620,564;5695468,701;51,34510037;12,38103119
6414;0;100000000;0,0 + 0;Wiesenburg (Mark);St;BWG;3735193,904;5779445,898;52,09871736;12,43155207
6414;0;100560048;5,6 + 48;Medewitz (Mark);St;BMZ;3732672,844;5775087,467;52,0606801;12,39185875
6414;0;101460066;14,6 + 66;Jeber-Bergfrieden;Sp;LJEB;3730165,009;5766506,006;51,98473351;12,34959334
6414;0;102500042;25,0 + 42;Roßlau (Elbe) Ai;Stp;LRAI;3725384,04;5758306,408;51,91311796;12,27474825
6416;0;102500042;25,0 + 42;Roßlau (Elbe) Ai;Stp;LRAI;3725384,04;5758306,408;51,91311796;12,27474825
6417;0;123040006;230,4 + 6;Roßlau (Elbe) GSt;Stp;LRG;3724757,383;5757474,412;51,9059054;12,26511406
6419;0;100000000;0,0 + 0;Dessau Main Station;St;LD;3722982,864;5750054,418;51,84003607;12,23458545
6419;0;100340024;3,4 + 24;Dessau-Alten;St;LDAL;3720193,433;5748313,278;51,82551698;12,19307017
6419;0;100670047;6,7 + 47;Dessau-Mosigkau;St;LDMO;3717178,691;5746910,286;51,81410479;12,14853083
6419;0;101340029;13,4 + 29;Elsnigk (Anh);St;LEK;3711125,115;5744070,992;51,79093874;12,05914907
6419;0;101550064;15,5 + 64;Osternienburg;Sp;LOST;3709189,856;5743166,031;51,78354264;12,03059524
6419;0;102110093;21,1 + 93;Koethen;St;LK;3706461,288;5739571,722;51,75229395;11,98897633
6420;0;100740076;7,4 + 76;Frenz;Sp;LFZ;3700335,75;5738958,897;51,74901432;11,90003499
6420;0;101060050;10,6 + 50;Biendorf;Sp Bk;LSt;3697254,785;5739726,554;51,75699707;11,85591358
6420;0;101590009;15,9 + 9;Baalberge;St;LBB;3692302,91;5740211,587;51,76307112;11,78455177
6420;0;101750062;17,5 + 62;Bernburg-Friedenshall;Sp;LBGF;3691132,947;5741378,896;51,7739504;11,76826682
6420;0;102030041;20,3 + 41;Bernburg;St;LBG;3689872,837;5743801,033;51,79612311;11,75135508
6420;0;102250069;22,5 + 69;Bernburg-Waldau;St;LBGW;3688226,028;5744801,937;51,80566464;11,7280544
6420;0;102290011;22,9 + 11;Bernburg-Waldau Sp;Sp;LBWD;3687891,599;5744799,999;51,80575957;11,72321026
6420;0;102820011;28,2 + 11;Ilberstedt;St;LIB;3682678,229;5744706,081;51,80664179;11,6476585
6420;0;103190010;31,9 + 10;Guesten;St;LGT;3679568,238;5743120,244;51,79340965;11,60179527
6420;0;103490064;34,9 + 64;Giersleben Swch;Swch;LGIA;3678028,66;5740600,803;51,77128001;11,57821249
6420;0;103590005;35,9 + 5;Giersleben;Sp;LGI;3677411,883;5739894,811;51,76513666;11,56892611
6420;0;103960071;39,6 + 71;Schierstedt;Sp;LSIS;3674145,971;5738254,682;51,75143378;11,52084455
6420;0;104370026;43,7 + 26;Aschersleben;St;LAL;3670266,884;5738811,317;51,75762296;11,46499739
6422;0;99999978;-0,0 + -21;Tornitz Seehof;Swch;LSEE;3692855,588;5760822,26;51,94790122;11,80403327
6422;0;100020060;0,2 + 60;Tornitz Seehof DB-Grenze (Plang);Bp;LSEG;3693009,451;5760586,399;51,94573067;11,80613611
6422;0;100110012;1,1 + 12;Werkleitz DB-Grenze (Plang);Bp;LWTG;3693800,131;5760409,954;51,94387228;11,8175219
6422;0;100130083;1,3 + 83;Werkleitz;Swch;LWT;3694034,596;5760543,917;51,9449932;11,821003
6423;0;100150060;1,5 + 60;Schoenebeck (Elbe) Sued;Sp;LSBS;3688061,891;5767238,719;52,00714205;11,73790633
6423;0;100300012;3,0 + 12;Schoenebeck-Bad Salzelmen;St;LSBE;3687069,994;5766175,998;51,99793646;11,72289821
6423;0;100610087;6,1 + 87;Eggersdorf;Sp;LEGD;3685307,31;5763551,011;51,97496099;11,69584557
6423;0;100960058;9,6 + 58;Eickendorf;St;LEF;3684118,792;5760364,67;51,94674967;11,67686278
6423;0;101470050;14,7 + 50;Foerderstedt Rerout;Rerout;LFDA;3681600,155;5755934,339;51,90780108;11,63793746
6423;0;101520074;15,2 + 74;Foerderstedt;Sp;LFD;3681339,588;5755479,492;51,90380221;11,63391614
6423;0;102000063;20,0 + 63;Staßfurt Ludwig;Rerout;LLUD;3679016,68;5751289,723;51,86693532;11,59802893
6423;0;102180097;21,8 + 97;Staßfurt;St;LSF;3678379,526;5749606,48;51,85202624;11,58792051
6423;0;102490062;24,9 + 62;Neundorf (Anh);Sp;LN;3678889,259;5746604,787;51,82491284;11,59376056
6425;0;99999906;-0,0 + -93;Heudeber-Danstedt;St;LHR;3628531,382;5753948,73;51,90472105;10,86652744
6425;0;100470079;4,7 + 79;Minsleben;Sp o.S.;LMSN;3625657,23;5750249,595;51,87214642;10,82344186
6425;0;100910080;9,1 + 80;Wernigerode;St;LWD;3623352,417;5746638,499;51,84022085;10,78870658
6425;0;101030005;10,3 + 5;Wernigerode Rautenbach;CoPt;LRTB;3622325,551;5746431,343;51,83858547;10,77374163
6425;0;101060019;10,6 + 19;Wernigerode Elmowerk;Sp;LWDE;3622012,499;5746448,16;51,83880493;10,76920776
6425;0;101340067;13,4 + 67;Darlingerode;Sp;LDAR;3619491,072;5747531,626;51,84908273;10,7330158
6425;0;101420029;14,2 + 29;Druebeck;Sp o.S.;LDRB;3619085,651;5748147,849;51,8547051;10,727347
6425;0;101730071;17,3 + 71;Wahrberg;Sp o.S.;LWAG;3616985,408;5749749,121;51,86953395;10,69741938
6425;0;101840039;18,4 + 39;Ilsenburg;St;LIG;3616016,384;5749631,06;51,86867541;10,683317
6425;0;103220030;32,2 + 30;Bad Harzburg;St;HBHA;3607111,857;5751596,66;51,88811322;10,55469643
6425;0;103740024;37,4 + 24;Oker Ost;St o.S.;HOKO;3603073,014;5753985,145;51,91033284;10,49676733
6425;0;103900074;39,0 + 74;Oker;St;HOK;3601803,443;5753353,863;51,90489419;10,47813817
6427;0;100000000;0,0 + 0;Staffelde;Swch;LSTL;3699828,905;5833466,34;52,59744256;11,94830238
6427;0;100110076;1,1 + 76;Bindfelde Swch;Swch;LBIN;3698675,636;5833271,758;52,59611849;11,93118807
6428;0;100000000;0,0 + 0;Staffelde;Swch;LSTL;3699831,529;5833467,506;52,59745206;11,94834176
6430;0;100000080;0,0 + 80;Halle (Saale) Leuchtturm;Swch;LHAL;3709314,663;5707087,153;51,45967093;12,01087326
6431;0;104160091;41,6 + 91;Zeitz Swch Zn;Swch;LZZN;3721036,782;5664839,245;51,07605501;12,15319858
6431;0;104440099;44,4 + 99;Zeitz;St;LZ;3719648,764;5662639,898;51,05684727;12,13208898
6434;0;100000000;0,0 + 0;Magdeburg Main Station;St;LM;3679991,784;5780676,138;52,13045333;11,62758248
6434;0;100090007;0,9 + 7;Magdeburg-Hasselbachplatz;Stp;LMGH;3679862,278;5779778,131;52,12243334;11,62521911
6441;0;103030091;30,3 + 91;Ludwigslust;St;WL;3666146,237;5914413,956;53,33548195;11,49319895
6441;0;103920070;39,2 + 70;Lueblow (Meckl);Sp;WLOW;3663927,493;5922752,607;53,41102916;11,46424249
6441;0;104490030;44,9 + 30;Rastow;St;WRW;3661544,459;5927882,84;53,45781783;11,43106693
6441;0;105180000;51,8 + 0;Suelstorf;Sp Bk;WSLT;3658475,772;5934031,795;53,51394988;11,3880093
6441;0;105680020;56,8 + 20;Holthusen;St;WHO;3656791,291;5938545,617;53,5549767;11,36489627
6441;0;105910009;59,1 + 9;Schwerin Sued;Sp;WSS;3657497,612;5940723,564;53,57431764;11,37664131
6441;0;106180050;61,8 + 50;Schwerin-Goerries;St;WSGR;3657939,284;5943384,331;53,59807131;11,38464801
6441;0;106320000;63,2 + 0;Schwerin-Goerries Nord;Sp;WSGN;3657937,098;5944718,675;53,61005061;11,38529023
6441;0;106550020;65,5 + 20;Schwerin Mitte;Sp;WSMI;3659200,908;5946646,41;53,62697397;11,40535219
6441;0;106640000;66,4 + 0;Schwerin Main Station;St;WS;3659310,793;5947515,465;53,63474209;11,40745592
6441;0;107160000;71,6 + 0;Carlshoehe Cro;Cro;WCAH;3659136,649;5952618,056;53,68060074;11,40743565
6441;0;107700050;77,0 + 50;Luebstorf;St;WLST;3659200,528;5957996,268;53,72886078;11,41116147
6441;0;108280000;82,8 + 0;Bad Kleinen;St;WK;3662685,358;5962364,025;53,76699403;11,46620917
6441;0;108780025;87,8 + 25;Moidentin;Sp;WMOI;3663567,325;5966772,873;53,80629323;11,48190777
6441;0;108960060;89,6 + 60;Petersdorf (Meckl);Sp o.S.;WPDF;3663172,135;5968541,28;53,82229083;11,476851
6441;0;109200070;92,0 + 70;Dorf Mecklenburg;St;WMK;3662718,819;5970830,15;53,84297822;11,47118364
6441;0;109840030;98,4 + 30;Wismar;St;WWI;3662364,603;5976815,864;53,89681804;11,46897133
6442;0;100020004;0,2 + 4;Hagenow Land;St;WHL;3647365,468;5922499,519;53,41363527;11,21525566
6442;0;100520050;5,2 + 50;Kirch Jesar;Sp;WKJ;3650427,799;5926479,185;53,44850269;11,26317283
6442;0;101250000;12,5 + 0;Zachun;Sp Rerout;WZN;3654293,964;5932615,911;53,50248066;11,32432685
6443;0;100070069;0,7 + 69;Riekdahl;Swch;WRKD;3707999,072;5999971,643;54,08826894;12,17798135
6443;0;100270000;2,7 + 0;Rostock Seehafen Sued;Stp;WRSS;3708332,9;6001743,353;54,10402702;12,18429327
6443;0;100300089;3,0 + 89;Rostock-Dierkow;Stp;WRD;3708044,474;6002004,381;54,10648507;12,18007002
6443;0;100480006;4,8 + 6;Rostock Hinrichsdorfer Straße;Stp;WRHI;3706745,726;6003124,46;54,11705552;12,16100923
6443;0;100500022;5,0 + 22;Rostock Seehafen;St;WRS;3706585,497;6003269,446;54,11842041;12,15866163
6443;0;100620025;6,2 + 25;Rostock-Toitenwinkel;Stp;WRT;3705664,766;6004040,675;54,12570732;12,14512643
6443;0;100710024;7,1 + 24;Rostock Seehafen Bw;Sp Bk;WRSB;3705021,09;6004666,609;54,1315791;12,1357201
6443;0;100910024;9,1 + 24;Rostock Seehafen Nord;St;WRSN;3703417,904;6005766,347;54,14208075;12,11197118
6444;0;102780064;27,8 + 64;Dalwitzhof;St;WDF;3706031,12;5996542,725;54,05829927;12,1456242
6444;0;102900016;29,0 + 16;Dalwitzhof Nordkopf;Stp;WDF N;3706029,152;5997693,896;54,06862689;12,14637545
6445;0;100000000;0,0 + 0;Guestrow;St;WG;3709081,539;5967978,095;53,80083049;12,17262177
6445;0;100630030;6,3 + 30;Luessow (Meckl);Sp;WLW;3706576,457;5972655,196;53,84378878;12,13779521
6445;0;101060000;10,6 + 0;Mistorf;Sp;WMIS;3705429,159;5976653,655;53,88011422;12,12306337
6446;0;99979945;-0,2 + -54;Buetzow;St;WB;3697435,742;5971553,741;53,83745584;11,99840876
6446;0;101410000;14,1 + 0;Schwaan;St;WSN;3704804,526;5983214,379;53,9392185;12,11796429
6446;0;101930000;19,3 + 0;Huckstorf;Sp;WHU;3704452,215;5988259,571;53,98461873;12,11598435
6446;0;102230000;22,3 + 0;Poelchow;St;WPOE;3704661,188;5991214,773;54,01104739;12,12114956
6446;0;102530050;25,3 + 50;Papendorf Sp;Sp;WPF;3705590,763;5994107,242;54,03662658;12,13726188
6446;0;102780064;27,8 + 64;Dalwitzhof;St;WDF;3706031,12;5996542,725;54,05829927;12,1456242
6447;0;100000019;0,0 + 19;Lalendorf Ost;Swch;WLDO;3724368,065;5962614,258;53,74636542;12,40033517
6447;0;100180079;1,8 + 79;Lalendorf;St;WLD;3723398,325;5963528,204;53,7549785;12,38632186
6448;0;101120026;11,2 + 26;Rostock Seehafen Sued;Stp;WRSS;3708302,221;6001777,189;54,10434295;12,18384825
6449;0;99999936;-0,0 + -63;Rostock Warnowbruecke West;Swch;WWBW;3705939,939;5998447,127;54,07541953;12,14552603
6500;0;104650040;46,5 + 40;Berlin-Karow DB-Grenze;Bp;BKAG;3803243,251;5841856,634;52,62486106;13,47815059
6504;0;100050070;0,5 + 70;Kremmen;St;BKRM;3772759,331;5854435,749;52,75377001;13,03955778
6504;0;100660090;6,6 + 90;Beetz-Sommerfeld;Sp;WBES;3771208,35;5860012,836;52,80454294;13,02125593
6504;0;101690070;16,9 + 70;Wustrau-Radensleben;Sp;WRDN;3762485,171;5865447,462;52,85757527;12,89657467
6504;0;102750053;27,5 + 53;Neuruppin Rheinsberger Tor;Stp;WNRR;3756301,915;5873134,953;52,92947738;12,81103193
6504;0;102860012;28,6 + 12;Neuruppin;St;WNR;3755453,937;5873173,539;52,9302268;12,79847997
6504;0;102910017;29,1 + 17;Neuruppin West;Stp;WNRW;3755189,354;5872742,869;52,92649091;12,79421585
6504;0;103780083;37,8 + 83;Walsleben;Sp;WWL;3747173,639;5874793,444;52,94862295;12,67683335
6504;0;104410010;44,1 + 10;Netzeband;Sp;WNED;3743633,246;5879841,973;52,99551442;12,62806252
6504;0;105420045;54,2 + 45;Fretzdorf;Sp;WFD;3737360,508;5887698,011;53,06878477;12,54059338
6504;0;106030050;60,3 + 50;Dossow (Prign);St;WDOW;3735773,842;5893454,697;53,12111669;12,52118514
6504;0;106580003;65,8 + 3;Wittstock (Dosse);St;WWK;3732734,748;5897697,965;53,16050805;12,47895231
6507;0;99979940;-0,2 + -59;Potsdam Wissenschaftspark Golm;St;BGOL;3770281,487;5815850,122;52,40910278;12,97151084
6511;0;99999997;-0,0 + -2;Jueterbog;St;BJUE;3778446,625;5770397,136;51,99755723;13,05388704
6511;0;100680095;6,8 + 95;Altes Lager St;St o.S.;BJAB;3774095,747;5772216,637;52,01603151;12,99214665
6511;0;100690007;6,9 + 7;Altes Lager;Sp;BJA;3774085,843;5772223,418;52,01609719;12,99200816
6511;0;101150090;11,5 + 90;Tiefenbrunnen;St o.S.;BTI;3769957,075;5774406,965;52,03769615;12,93373123
6511;0;101500080;15,0 + 80;Frohnsdorf;Sp o.S.;BFOD;3767466,531;5776778,775;52,06016815;12,8993744
6511;0;101760064;17,6 + 64;Treuenbrietzen Sued;Sp;BTZS;3766097,183;5778960,395;52,08038839;12,88115306
6511;0;101990046;19,9 + 46;Treuenbrietzen;St;BTZN;3764413,82;5780164,773;52,09199323;12,85758629
6511;0;103100028;31,0 + 28;Buchholz (Zauche);Sp;BBUZ;3768262,294;5788580,591;52,16560183;12,92023462
6511;0;103600006;36,0 + 6;Elsholz;Sp;BEZ;3770403,391;5792990,665;52,20409815;12,95496382
6512;0;106050079;60,5 + 79;Brandenburg-Altstadt;St;LBA;3740267,674;5814588,42;52,41177118;12,53042566
6512;0;106210081;62,1 + 81;Brandenburg Silokanalbruecke;Rerout;LBAB;3738992,109;5815513,611;52,42062792;12,5123754
6512;0;106320035;63,2 + 35;Goerden;Sp;LGOR;3738371,428;5816312,493;52,42806432;12,50383792
6512;0;107030070;70,3 + 70;Fohrde;Sp;LFDE;3735277,762;5822450,947;52,48446616;12,46276205
6512;0;107210057;72,1 + 57;Pritzerbe;St;LPI;3734903,98;5824155,249;52,49991502;12,45847051
6512;0;107900090;79,0 + 90;Doeberitz;Sp;LDO;3728663,754;5826577,5;52,52429367;12,36840433
6512;0;108080090;80,8 + 90;Premnitz Zentrum;Sp;LPZS;3726940,675;5827028,1;52,52905548;12,34336797
6512;0;108190046;81,9 + 46;Premnitz Nord;Sp;LPZH;3726221,545;5827775,707;52,5360612;12,33329787
6512;0;108220070;82,2 + 70;Premnitz;Swch;LPZ;3725871,034;5828014,352;52,53834744;12,32830303
6512;0;108490013;84,9 + 13;Moegelin;Sp;LMGI;3725880,884;5830570,651;52,5612769;12,33018545
6512;0;109020069;90,2 + 69;Rathenow;St;LRW;3727345,628;5834857,905;52,59912927;12,35468563
6512;0;109020069;90,2 + 69;Rathenow;St;LRW;3727345,628;5834857,905;52,59912927;12,35468563
6512;0;109100079;91,0 + 79;Rathenow DB-Grenze;Bp;LRWD;3728120,868;5835015,055;52,60021464;12,36621555
6519;0;100180005;1,8 + 5;Bohnsdorf West;Swch;BBDW;3812273,314;5816208,493;52,3900039;13,58704244
6519;0;100560018;5,6 + 18;Diepensee Swch Cargo;Stp Swch;BACO;3808894,834;5814509,723;52,3766985;13,53600978
6519;0;100680050;6,8 + 50;Berlin-Schoenefeld Flughafen Sued;St;BFSS;3808014,043;5813654,352;52,36953051;13,52233189
